loan_id,app_id,user_id,disburse_dt,principal,term_days,apr,first_due_dt
1988,4664,1194,2024-05-13 16:05:32,1226,180,0.276,2024-07-04 16:05:32
1989,4667,1395,2024-04-26 00:57:31,3424,90,0.224,2024-05-25 00:57:31
1990,4670,1442,2024-06-07 20:33:53,2282,60,0.253,2024-06-29 20:33:53
1991,4672,4965,2024-12-26 04:25:52,1689,14,0.315,2025-01-05 04:25:52
1992,4673,334,2024-09-29 16:22:34,4743,7,0.314,2024-10-07 16:22:34
1993,4679,4276,2024-09-01 14:59:28,1136,14,0.34,2024-09-11 14:59:28
1994,4681,4277,2025-04-02 19:30:43,1405,7,0.298,2025-04-10 19:30:43
1995,4682,1626,2024-05-05 14:25:43,2906,60,0.196,2024-05-27 14:25:43
1996,4686,3957,2024-05-02 08:36:16,3448,7,0.26,2024-05-10 08:36:16
1997,4688,4378,2025-09-27 08:14:15,968,120,0.294,2025-11-03 08:14:15
1998,4690,1307,2024-08-04 02:23:02,2039,14,0.204,2024-08-14 02:23:02
1999,4693,1188,2024-10-06 12:34:21,3588,120,0.228,2024-11-12 12:34:21
2000,4694,4054,2024-03-22 18:04:04,4101,30,0.226,2024-04-05 18:04:04
2001,4695,4869,2025-08-19 15:52:23,1058,7,0.229,2025-08-27 15:52:23
2002,4697,511,2025-07-24 07:39:41,1151,7,0.277,2025-08-01 07:39:41
2003,4698,3715,2024-09-09 07:32:14,3250,14,0.171,2024-09-19 07:32:14
2004,4699,3904,2025-08-12 18:04:13,1408,120,0.223,2025-09-18 18:04:13
2005,4702,3900,2025-12-02 09:30:06,2604,14,0.174,2025-12-12 09:30:06
2006,4703,1494,2024-06-29 04:05:02,3343,21,0.183,2024-07-11 04:05:02
2007,4708,955,2024-03-12 16:28:04,2607,60,0.269,2024-04-03 16:28:04
2008,4709,4673,2025-06-13 02:40:57,2518,180,0.294,2025-08-04 02:40:57
2009,4712,1818,2024-03-15 10:39:00,3900,14,0.259,2024-03-25 10:39:00
2010,4713,1652,2025-09-04 23:13:15,3493,7,0.232,2025-09-12 23:13:15
2011,4718,1494,2024-05-31 01:28:04,1360,21,0.286,2024-06-12 01:28:04
2012,4721,3367,2025-10-15 05:17:05,2288,180,0.232,2025-12-06 05:17:05
2013,4722,3734,2025-09-01 01:17:38,4144,7,0.211,2025-09-09 01:17:38
2014,4723,2896,2025-07-10 14:33:50,2462,60,0.283,2025-08-01 14:33:50
2015,4724,4994,2024-06-19 20:18:54,2720,21,0.226,2024-07-01 20:18:54
2016,4725,2462,2025-08-07 07:05:12,1385,21,0.268,2025-08-19 07:05:12
2017,4727,4298,2024-10-13 22:45:28,991,30,0.221,2024-10-27 22:45:28
2018,4731,1710,2025-01-28 01:55:56,2881,21,0.14,2025-02-09 01:55:56
2019,4733,2706,2024-05-04 01:28:29,3012,7,0.258,2024-05-12 01:28:29
2020,4734,3214,2024-09-20 10:32:55,848,60,0.261,2024-10-12 10:32:55
2021,4736,2981,2025-06-04 22:04:47,3482,21,0.186,2025-06-16 22:04:47
2022,4740,4882,2025-04-13 16:47:10,1880,21,0.205,2025-04-25 16:47:10
2023,4745,723,2025-11-02 09:00:05,3643,30,0.225,2025-11-16 09:00:05
2024,4747,2450,2025-01-20 11:10:25,4146,14,0.279,2025-01-30 11:10:25
2025,4748,2345,2024-11-24 08:24:26,1400,90,0.264,2024-12-23 08:24:26
2026,4750,1768,2024-08-05 19:13:41,2210,60,0.233,2024-08-27 19:13:41
2027,4757,2285,2024-12-02 02:46:00,4458,14,0.262,2024-12-12 02:46:00
2028,4758,4446,2025-11-10 05:12:22,2375,14,0.243,2025-11-20 05:12:22
2029,4760,1861,2024-09-22 21:17:42,3157,7,0.189,2024-09-30 21:17:42
2030,4764,2106,2025-10-29 16:03:07,3608,21,0.218,2025-11-10 16:03:07
2031,4765,3873,2025-04-19 16:50:00,1303,7,0.239,2025-04-27 16:50:00
2032,4768,2734,2024-09-04 11:30:50,4737,120,0.129,2024-10-11 11:30:50
2033,4771,1639,2024-04-22 20:47:36,2508,30,0.264,2024-05-06 20:47:36
2034,4772,1819,2024-05-19 14:31:27,4773,21,0.282,2024-05-31 14:31:27
2035,4773,811,2024-05-13 07:18:49,2250,120,0.228,2024-06-19 07:18:49
2036,4774,1765,2025-01-04 03:59:28,3525,60,0.239,2025-01-26 03:59:28
2037,4776,1224,2025-01-18 00:34:40,1932,120,0.28,2025-02-24 00:34:40
2038,4777,3804,2024-07-08 17:14:13,2928,21,0.277,2024-07-20 17:14:13
2039,4780,3443,2025-03-13 18:35:11,3341,14,0.138,2025-03-23 18:35:11
2040,4781,2068,2025-12-09 16:47:19,4963,21,0.265,2025-12-21 16:47:19
2041,4782,2829,2025-11-13 13:17:55,4373,60,0.203,2025-12-05 13:17:55
2042,4784,499,2025-10-09 21:29:47,1789,30,0.258,2025-10-23 21:29:47
2043,4785,849,2025-07-23 22:04:32,1929,14,0.225,2025-08-02 22:04:32
2044,4791,4145,2024-03-14 12:51:47,2344,30,0.307,2024-03-28 12:51:47
2045,4793,231,2025-10-12 14:22:36,2848,7,0.198,2025-10-20 14:22:36
2046,4795,3276,2025-12-15 13:18:34,2391,14,0.286,2025-12-25 13:18:34
2047,4796,3524,2024-12-30 17:40:29,2368,60,0.217,2025-01-21 17:40:29
2048,4798,3995,2024-08-28 20:03:07,4481,30,0.171,2024-09-11 20:03:07
2049,4800,1128,2024-07-11 06:50:02,4271,60,0.217,2024-08-02 06:50:02
2050,4802,707,2025-08-21 14:21:05,1807,7,0.257,2025-08-29 14:21:05
2051,4804,4026,2025-05-27 00:53:50,926,7,0.234,2025-06-04 00:53:50
2052,4805,3010,2024-12-10 21:44:05,827,120,0.289,2025-01-16 21:44:05
2053,4807,1455,2024-09-08 06:40:35,3738,7,0.248,2024-09-16 06:40:35
2054,4808,1212,2025-04-03 16:36:28,3697,21,0.221,2025-04-15 16:36:28
2055,4809,233,2025-05-10 08:27:05,3457,14,0.251,2025-05-20 08:27:05
2056,4810,2856,2025-02-08 01:10:46,4971,14,0.266,2025-02-18 01:10:46
2057,4811,3363,2025-12-15 12:49:29,3770,90,0.179,2026-01-13 12:49:29
2058,4812,3124,2025-06-05 22:12:12,3437,90,0.214,2025-07-04 22:12:12
2059,4816,4277,2024-03-27 03:37:57,1232,21,0.222,2024-04-08 03:37:57
2060,4820,4991,2025-01-20 09:32:40,502,120,0.235,2025-02-26 09:32:40
2061,4821,3757,2025-02-21 03:27:55,3598,14,0.285,2025-03-03 03:27:55
2062,4822,3124,2024-07-01 08:42:59,4687,21,0.208,2024-07-13 08:42:59
2063,4825,2872,2025-07-12 10:55:38,3234,30,0.258,2025-07-26 10:55:38
2064,4827,184,2024-03-05 17:39:32,3230,120,0.234,2024-04-11 17:39:32
2065,4828,2971,2025-02-03 04:21:07,3937,120,0.258,2025-03-12 04:21:07
2066,4829,2515,2024-02-19 17:14:09,1186,30,0.275,2024-03-04 17:14:09
2067,4830,2246,2025-05-20 20:34:15,2819,90,0.228,2025-06-18 20:34:15
2068,4831,1351,2024-06-04 23:00:12,3594,14,0.242,2024-06-14 23:00:12
2069,4837,1315,2024-06-18 01:05:05,2795,7,0.36,2024-06-26 01:05:05
2070,4843,1505,2025-12-01 23:27:30,4366,180,0.218,2026-01-22 23:27:30
2071,4846,4276,2025-05-23 15:18:28,1121,180,0.31,2025-07-14 15:18:28
2072,4850,3739,2025-12-02 10:14:15,4878,30,0.2,2025-12-16 10:14:15
2073,4853,1779,2025-07-30 17:14:19,1468,30,0.186,2025-08-13 17:14:19
2074,4856,1974,2024-10-22 06:32:40,4423,90,0.168,2024-11-20 06:32:40
2075,4857,792,2024-07-02 10:33:15,1850,30,0.217,2024-07-16 10:33:15
2076,4861,1525,2025-10-23 10:52:54,3784,60,0.305,2025-11-14 10:52:54
2077,4866,3416,2025-09-18 08:19:32,3368,30,0.165,2025-10-02 08:19:32
2078,4870,1705,2024-09-11 21:02:20,2323,30,0.259,2024-09-25 21:02:20
2079,4871,634,2025-06-05 15:09:08,3886,120,0.168,2025-07-12 15:09:08
2080,4875,4498,2025-03-30 10:19:20,1627,120,0.217,2025-05-06 10:19:20
2081,4876,1152,2024-12-20 01:20:20,4654,120,0.165,2025-01-26 01:20:20
2082,4877,84,2024-01-29 15:01:12,1104,180,0.175,2024-03-21 15:01:12
2083,4882,2982,2025-06-14 06:07:00,2411,90,0.235,2025-07-13 06:07:00
2084,4883,1599,2024-02-12 00:11:51,2905,60,0.286,2024-03-05 00:11:51
2085,4885,1892,2024-07-21 00:03:43,2869,60,0.255,2024-08-12 00:03:43
2086,4887,1345,2024-06-21 19:47:15,1576,7,0.176,2024-06-29 19:47:15
2087,4888,4483,2025-08-22 15:03:46,2910,30,0.228,2025-09-05 15:03:46
2088,4889,3714,2025-06-12 04:50:04,2602,14,0.272,2025-06-22 04:50:04
2089,4891,14,2024-03-12 13:34:47,4184,30,0.273,2024-03-26 13:34:47
2090,4892,128,2024-10-14 14:38:14,4900,120,0.292,2024-11-20 14:38:14
2091,4893,3155,2025-03-29 19:07:38,2268,14,0.299,2025-04-08 19:07:38
2092,4895,2268,2025-02-15 11:32:41,3221,14,0.186,2025-02-25 11:32:41
2093,4898,1475,2024-03-19 09:43:59,1265,60,0.263,2024-04-10 09:43:59
2094,4899,2568,2024-07-29 00:19:41,3495,60,0.154,2024-08-20 00:19:41
2095,4901,3371,2024-03-31 14:54:38,2228,21,0.247,2024-04-12 14:54:38
2096,4906,1959,2025-02-23 16:46:10,2454,60,0.169,2025-03-17 16:46:10
2097,4908,636,2025-10-01 01:50:56,1069,60,0.295,2025-10-23 01:50:56
2098,4909,4342,2024-04-03 20:36:33,2512,180,0.231,2024-05-25 20:36:33
2099,4913,2341,2024-02-24 09:28:02,829,60,0.192,2024-03-17 09:28:02
2100,4916,3401,2024-12-06 12:42:25,2878,180,0.231,2025-01-27 12:42:25
2101,4920,2187,2024-07-08 19:42:58,785,21,0.226,2024-07-20 19:42:58
2102,4921,634,2025-02-24 03:51:31,4657,21,0.261,2025-03-08 03:51:31
2103,4927,4315,2025-10-15 13:45:09,4304,120,0.219,2025-11-21 13:45:09
2104,4931,3173,2025-11-20 07:17:12,1093,90,0.267,2025-12-19 07:17:12
2105,4932,4591,2024-02-19 13:54:09,2402,30,0.269,2024-03-04 13:54:09
2106,4933,3327,2025-07-06 09:17:21,3390,60,0.332,2025-07-28 09:17:21
2107,4935,4189,2024-12-23 19:18:39,571,7,0.257,2024-12-31 19:18:39
2108,4936,2859,2025-11-07 09:32:31,1141,90,0.228,2025-12-06 09:32:31
2109,4940,4680,2025-09-19 20:32:09,839,14,0.266,2025-09-29 20:32:09
2110,4943,3242,2025-02-03 08:03:54,1401,30,0.322,2025-02-17 08:03:54
2111,4944,1801,2025-12-16 17:45:48,2429,90,0.16,2026-01-14 17:45:48
2112,4947,1517,2024-03-12 00:54:18,1083,30,0.289,2024-03-26 00:54:18
2113,4954,3611,2024-08-27 22:34:53,4230,90,0.183,2024-09-25 22:34:53
2114,4956,4493,2024-08-23 10:16:28,3600,21,0.303,2024-09-04 10:16:28
2115,4958,1835,2024-04-05 19:14:09,961,21,0.257,2024-04-17 19:14:09
2116,4959,4863,2024-08-20 11:06:53,1400,14,0.244,2024-08-30 11:06:53
2117,4960,3713,2024-07-11 21:11:44,759,7,0.33,2024-07-19 21:11:44
2118,4961,1162,2024-02-20 23:10:53,2339,14,0.228,2024-03-01 23:10:53
2119,4963,3645,2025-03-29 11:14:56,2684,60,0.237,2025-04-20 11:14:56
2120,4964,2138,2024-05-02 15:43:01,1373,60,0.243,2024-05-24 15:43:01
2121,4965,3372,2024-01-29 14:15:49,1317,120,0.219,2024-03-06 14:15:49
2122,4967,4396,2025-07-20 09:38:18,1267,7,0.296,2025-07-28 09:38:18
2123,4968,1621,2024-04-16 02:34:36,3602,120,0.335,2024-05-23 02:34:36
2124,4977,4205,2024-12-29 11:08:37,1229,7,0.292,2025-01-06 11:08:37
2125,4979,138,2025-01-09 21:18:58,3534,7,0.228,2025-01-17 21:18:58
2126,4981,3593,2024-10-15 03:15:45,919,7,0.182,2024-10-23 03:15:45
2127,4983,2424,2024-04-15 23:29:19,4381,21,0.209,2024-04-27 23:29:19
2128,4986,406,2025-02-18 09:07:38,3842,60,0.317,2025-03-12 09:07:38
2129,4990,3345,2024-11-28 17:44:13,1945,14,0.137,2024-12-08 17:44:13
2130,4991,2608,2025-03-16 16:32:08,1456,60,0.272,2025-04-07 16:32:08
2131,4997,1597,2024-04-02 20:34:32,3177,21,0.239,2024-04-14 20:34:32
2132,4999,4519,2025-06-15 03:27:57,2328,180,0.196,2025-08-06 03:27:57
2133,5000,4986,2025-08-27 07:05:36,4307,14,0.276,2025-09-06 07:05:36
2134,5002,4636,2024-03-19 14:37:15,2875,30,0.25,2024-04-02 14:37:15
2135,5006,4159,2025-02-05 12:21:11,3432,14,0.214,2025-02-15 12:21:11
2136,5007,4273,2024-01-25 05:00:33,4830,90,0.256,2024-02-23 05:00:33
2137,5009,1310,2024-10-25 18:15:41,2132,60,0.292,2024-11-16 18:15:41
2138,5011,3598,2024-02-26 03:09:49,1834,60,0.316,2024-03-19 03:09:49
2139,5012,1070,2025-03-21 00:19:10,1176,120,0.28,2025-04-27 00:19:10
2140,5015,345,2025-02-01 12:25:19,4941,60,0.283,2025-02-23 12:25:19
2141,5017,4092,2024-12-03 12:53:26,3716,60,0.205,2024-12-25 12:53:26
2142,5022,2511,2024-09-09 01:29:30,3063,7,0.246,2024-09-17 01:29:30
2143,5025,4285,2025-03-02 22:03:01,2511,21,0.215,2025-03-14 22:03:01
2144,5026,3884,2024-12-16 13:44:11,1334,120,0.227,2025-01-22 13:44:11
2145,5027,306,2024-04-05 20:26:07,2660,180,0.232,2024-05-27 20:26:07
2146,5028,1132,2025-04-09 22:06:41,962,180,0.239,2025-05-31 22:06:41
2147,5029,4705,2025-06-25 18:38:40,4493,30,0.226,2025-07-09 18:38:40
2148,5030,4577,2024-06-07 12:36:32,3440,60,0.244,2024-06-29 12:36:32
2149,5032,1017,2025-10-22 14:09:53,3002,60,0.215,2025-11-13 14:09:53
2150,5036,3783,2024-12-03 10:29:50,1353,180,0.262,2025-01-24 10:29:50
2151,5037,4048,2024-12-19 08:32:12,1585,14,0.237,2024-12-29 08:32:12
2152,5038,738,2025-04-05 18:54:24,4402,60,0.25,2025-04-27 18:54:24
2153,5039,4089,2024-06-30 09:49:55,1536,90,0.276,2024-07-29 09:49:55
2154,5040,3615,2025-08-28 06:08:05,1036,60,0.188,2025-09-19 06:08:05
2155,5044,3061,2025-03-22 14:53:06,3495,120,0.351,2025-04-28 14:53:06
2156,5045,4160,2024-12-28 11:55:53,3200,7,0.312,2025-01-05 11:55:53
2157,5046,2247,2025-03-12 17:40:04,2273,21,0.266,2025-03-24 17:40:04
2158,5051,1354,2025-01-30 12:00:02,2890,30,0.211,2025-02-13 12:00:02
2159,5054,4710,2024-10-29 01:48:43,2578,90,0.265,2024-11-27 01:48:43
2160,5056,4240,2025-01-07 13:13:44,2068,14,0.288,2025-01-17 13:13:44
2161,5057,1295,2024-09-27 06:07:43,4404,7,0.221,2024-10-05 06:07:43
2162,5060,594,2025-06-28 15:55:25,4260,60,0.182,2025-07-20 15:55:25
2163,5061,937,2024-02-07 10:41:14,3433,14,0.22,2024-02-17 10:41:14
2164,5062,2280,2025-10-16 02:14:44,2523,120,0.303,2025-11-22 02:14:44
2165,5067,4720,2025-11-06 23:01:29,1576,21,0.181,2025-11-18 23:01:29
2166,5068,4277,2024-02-01 23:55:43,3143,14,0.286,2024-02-11 23:55:43
2167,5070,4525,2025-02-13 13:44:03,1019,60,0.219,2025-03-07 13:44:03
2168,5073,2889,2025-09-08 14:36:37,2493,7,0.238,2025-09-16 14:36:37
2169,5078,1275,2024-10-30 09:59:26,2535,90,0.229,2024-11-28 09:59:26
2170,5081,636,2024-10-04 14:21:08,4596,90,0.269,2024-11-02 14:21:08
2171,5083,1894,2025-02-15 07:05:14,3370,30,0.307,2025-03-01 07:05:14
2172,5085,124,2025-02-20 20:20:21,2418,90,0.303,2025-03-21 20:20:21
2173,5086,241,2025-12-03 17:03:24,4014,14,0.281,2025-12-13 17:03:24
2174,5089,874,2025-06-13 07:00:36,4482,120,0.181,2025-07-20 07:00:36
2175,5090,3812,2025-12-10 21:25:28,3232,90,0.236,2026-01-08 21:25:28
2176,5091,4137,2024-04-16 23:21:12,1397,120,0.232,2024-05-23 23:21:12
2177,5094,1131,2025-01-20 16:44:52,2230,7,0.261,2025-01-28 16:44:52
2178,5099,3618,2025-11-24 12:36:03,2095,90,0.184,2025-12-23 12:36:03
2179,5105,4179,2025-04-15 03:35:46,772,21,0.266,2025-04-27 03:35:46
2180,5106,4371,2024-12-13 23:12:47,3709,180,0.228,2025-02-03 23:12:47
2181,5108,795,2025-11-09 14:07:29,3596,14,0.132,2025-11-19 14:07:29
2182,5112,326,2025-12-18 06:10:55,1168,21,0.221,2025-12-30 06:10:55
2183,5114,4977,2024-09-25 15:17:07,2353,60,0.274,2024-10-17 15:17:07
2184,5116,4516,2024-08-07 02:34:05,571,7,0.263,2024-08-15 02:34:05
2185,5118,4464,2025-07-13 06:59:33,3753,120,0.193,2025-08-19 06:59:33
2186,5120,138,2024-09-09 07:13:00,3085,60,0.173,2024-10-01 07:13:00
2187,5122,1272,2025-11-30 08:28:52,831,120,0.314,2026-01-06 08:28:52
2188,5126,3143,2024-06-06 01:32:28,1774,14,0.284,2024-06-16 01:32:28
2189,5127,4924,2025-11-04 20:58:54,2414,120,0.261,2025-12-11 20:58:54
2190,5130,2784,2025-07-26 05:27:59,673,21,0.262,2025-08-07 05:27:59
2191,5131,4092,2024-03-10 12:43:22,3716,7,0.165,2024-03-18 12:43:22
2192,5134,4635,2025-02-05 14:53:46,3440,30,0.166,2025-02-19 14:53:46
2193,5139,3075,2024-08-11 20:51:39,4332,90,0.156,2024-09-09 20:51:39
2194,5140,1507,2024-07-03 12:53:31,1931,60,0.212,2024-07-25 12:53:31
2195,5141,1354,2025-09-22 13:51:49,4136,30,0.181,2025-10-06 13:51:49
2196,5142,267,2025-09-13 01:14:21,2414,120,0.306,2025-10-20 01:14:21
2197,5148,3634,2024-02-27 02:18:32,3832,7,0.36,2024-03-06 02:18:32
2198,5149,2541,2025-04-14 21:40:01,2074,60,0.237,2025-05-06 21:40:01
2199,5150,608,2024-04-03 11:10:17,3403,7,0.202,2024-04-11 11:10:17
2200,5153,2785,2025-03-13 18:48:08,1166,21,0.287,2025-03-25 18:48:08
2201,5159,1045,2024-06-24 07:50:41,4425,21,0.292,2024-07-06 07:50:41
2202,5162,1913,2024-04-12 22:40:56,4603,30,0.125,2024-04-26 22:40:56
2203,5172,3260,2025-03-18 01:42:57,955,21,0.325,2025-03-30 01:42:57
2204,5175,3142,2025-11-29 15:22:27,2414,120,0.228,2026-01-05 15:22:27
2205,5176,4436,2025-02-01 14:40:52,1993,60,0.221,2025-02-23 14:40:52
2206,5177,4706,2025-04-23 00:38:58,3303,30,0.215,2025-05-07 00:38:58
2207,5178,3408,2024-05-20 15:58:43,4181,90,0.218,2024-06-18 15:58:43
2208,5180,4629,2024-05-13 20:03:48,1328,120,0.259,2024-06-19 20:03:48
2209,5181,509,2024-12-19 05:06:32,1979,60,0.265,2025-01-10 05:06:32
2210,5183,513,2025-03-30 01:02:33,1619,60,0.26,2025-04-21 01:02:33
2211,5184,1012,2024-05-02 02:14:00,4761,90,0.189,2024-05-31 02:14:00
2212,5185,2003,2025-10-27 21:00:56,1187,21,0.236,2025-11-08 21:00:56
2213,5186,365,2024-03-22 09:45:45,3453,30,0.3,2024-04-05 09:45:45
2214,5187,4799,2024-07-24 21:07:06,3068,14,0.211,2024-08-03 21:07:06
2215,5193,586,2024-03-24 19:59:24,3608,7,0.224,2024-04-01 19:59:24
2216,5194,1187,2024-07-19 02:13:08,1241,120,0.195,2024-08-25 02:13:08
2217,5196,257,2024-11-06 11:44:22,4807,120,0.289,2024-12-13 11:44:22
2218,5197,236,2024-11-11 10:23:00,1625,21,0.285,2024-11-23 10:23:00
2219,5201,4872,2025-05-24 17:17:31,4760,21,0.215,2025-06-05 17:17:31
2220,5202,2769,2025-03-15 21:47:01,4470,30,0.229,2025-03-29 21:47:01
2221,5208,1940,2025-11-12 19:57:45,1292,60,0.358,2025-12-04 19:57:45
2222,5209,3061,2024-10-09 06:11:21,1070,30,0.263,2024-10-23 06:11:21
2223,5213,4423,2024-11-04 22:56:02,2112,60,0.187,2024-11-26 22:56:02
2224,5215,2672,2025-05-10 22:31:37,4811,14,0.258,2025-05-20 22:31:37
2225,5220,4509,2024-09-08 21:53:37,2051,21,0.163,2024-09-20 21:53:37
2226,5221,898,2024-06-28 13:25:57,3444,14,0.202,2024-07-08 13:25:57
2227,5222,550,2024-09-10 20:13:57,1108,180,0.246,2024-11-01 20:13:57
2228,5226,3647,2024-03-08 01:02:12,533,90,0.215,2024-04-06 01:02:12
2229,5228,3450,2025-06-09 05:58:06,4893,180,0.234,2025-07-31 05:58:06
2230,5229,2286,2025-01-05 08:47:19,2781,14,0.287,2025-01-15 08:47:19
2231,5237,4446,2025-04-22 09:29:08,1965,14,0.26,2025-05-02 09:29:08
2232,5238,4472,2025-04-23 08:39:10,1347,14,0.187,2025-05-03 08:39:10
2233,5239,4687,2024-02-06 03:24:34,3152,30,0.174,2024-02-20 03:24:34
2234,5242,1268,2024-08-04 01:24:09,1346,7,0.137,2024-08-12 01:24:09
2235,5243,236,2024-03-30 23:32:22,3324,180,0.208,2024-05-21 23:32:22
2236,5248,1110,2024-11-16 12:50:45,2352,14,0.113,2024-11-26 12:50:45
2237,5250,2549,2024-03-23 02:55:36,2737,7,0.132,2024-03-31 02:55:36
2238,5251,4434,2025-09-17 22:52:16,3367,21,0.245,2025-09-29 22:52:16
2239,5252,4805,2024-08-02 14:45:56,2333,7,0.252,2024-08-10 14:45:56
2240,5254,1294,2024-09-24 04:34:44,3211,120,0.254,2024-10-31 04:34:44
2241,5256,3985,2024-04-09 00:47:12,1384,30,0.33,2024-04-23 00:47:12
2242,5257,845,2024-09-16 14:37:25,3787,21,0.162,2024-09-28 14:37:25
2243,5259,4057,2024-12-12 13:49:09,3027,7,0.203,2024-12-20 13:49:09
2244,5261,3411,2025-12-09 23:11:05,1193,90,0.221,2026-01-07 23:11:05
2245,5264,992,2025-02-22 15:20:21,3440,21,0.244,2025-03-06 15:20:21
2246,5272,1240,2024-07-24 02:00:25,1236,60,0.271,2024-08-15 02:00:25
2247,5274,2314,2025-08-15 02:07:21,4475,180,0.285,2025-10-06 02:07:21
2248,5275,865,2025-05-17 19:33:45,1040,21,0.239,2025-05-29 19:33:45
2249,5276,3651,2024-11-30 17:02:57,727,30,0.207,2024-12-14 17:02:57
2250,5280,4564,2025-12-18 16:05:54,3142,30,0.305,2026-01-01 16:05:54
2251,5286,1566,2025-01-08 10:21:13,3748,30,0.213,2025-01-22 10:21:13
2252,5287,3503,2024-06-06 08:20:12,3959,30,0.122,2024-06-20 08:20:12
2253,5288,4911,2025-01-05 12:51:10,3250,14,0.192,2025-01-15 12:51:10
2254,5289,3573,2024-09-16 21:29:58,981,7,0.244,2024-09-24 21:29:58
2255,5291,844,2024-04-06 06:43:49,4231,14,0.272,2024-04-16 06:43:49
2256,5295,1802,2025-09-04 15:02:34,1053,7,0.304,2025-09-12 15:02:34
2257,5297,838,2025-09-28 11:26:01,639,14,0.245,2025-10-08 11:26:01
2258,5298,777,2025-07-01 23:43:50,1388,120,0.184,2025-08-07 23:43:50
2259,5299,2093,2024-09-24 21:13:13,2091,90,0.258,2024-10-23 21:13:13
2260,5300,2449,2025-08-18 09:41:26,2130,60,0.256,2025-09-09 09:41:26
2261,5303,495,2025-07-09 11:23:48,3354,120,0.23,2025-08-15 11:23:48
2262,5307,376,2024-06-06 15:54:45,2678,120,0.273,2024-07-13 15:54:45
2263,5318,216,2024-08-30 11:51:44,1460,180,0.215,2024-10-21 11:51:44
2264,5319,2666,2025-10-20 14:05:10,3500,60,0.23,2025-11-11 14:05:10
2265,5320,4890,2024-05-07 18:19:46,2315,30,0.133,2024-05-21 18:19:46
2266,5322,4882,2024-05-21 14:44:44,933,60,0.241,2024-06-12 14:44:44
2267,5323,3126,2024-12-31 06:11:25,1007,90,0.252,2025-01-29 06:11:25
2268,5324,1607,2024-11-17 16:59:44,1689,180,0.275,2025-01-08 16:59:44
2269,5326,723,2025-06-16 06:01:20,2759,14,0.17,2025-06-26 06:01:20
2270,5327,4768,2024-03-02 01:00:47,4586,180,0.191,2024-04-23 01:00:47
2271,5333,4082,2025-06-23 20:07:38,2527,21,0.27,2025-07-05 20:07:38
2272,5337,2281,2024-07-10 16:13:57,2684,21,0.206,2024-07-22 16:13:57
2273,5339,3412,2024-06-26 22:10:20,1720,90,0.24,2024-07-25 22:10:20
2274,5340,180,2025-10-02 18:27:04,4968,14,0.309,2025-10-12 18:27:04
2275,5342,868,2024-11-27 05:24:50,3131,7,0.219,2024-12-05 05:24:50
2276,5344,188,2024-03-19 13:48:22,3584,120,0.265,2024-04-25 13:48:22
2277,5345,4196,2024-10-27 22:19:20,2659,7,0.246,2024-11-04 22:19:20
2278,5349,1766,2024-10-31 14:15:56,4131,30,0.251,2024-11-14 14:15:56
2279,5353,2707,2024-07-16 12:22:25,3831,60,0.176,2024-08-07 12:22:25
2280,5355,2307,2025-03-23 01:07:55,4560,14,0.337,2025-04-02 01:07:55
2281,5357,2576,2024-10-14 12:38:20,3825,14,0.269,2024-10-24 12:38:20
2282,5358,4846,2024-08-04 04:38:52,3941,30,0.328,2024-08-18 04:38:52
2283,5359,3096,2025-08-31 20:47:05,3679,180,0.24,2025-10-22 20:47:05
2284,5361,4829,2024-08-06 02:56:47,3403,7,0.247,2024-08-14 02:56:47
2285,5362,4335,2024-12-28 23:16:28,582,90,0.229,2025-01-26 23:16:28
2286,5364,3957,2025-10-12 22:47:11,770,180,0.193,2025-12-03 22:47:11
2287,5365,1276,2025-05-16 21:31:31,1106,7,0.181,2025-05-24 21:31:31
2288,5370,283,2024-04-25 21:55:22,3291,30,0.206,2024-05-09 21:55:22
2289,5372,810,2024-06-17 09:45:46,2502,7,0.211,2024-06-25 09:45:46
2290,5374,683,2025-02-12 11:37:05,1043,180,0.224,2025-04-05 11:37:05
2291,5375,3699,2024-07-01 11:40:37,2499,21,0.127,2024-07-13 11:40:37
2292,5377,541,2025-02-22 14:53:09,1533,30,0.297,2025-03-08 14:53:09
2293,5378,3287,2024-03-19 14:08:27,2151,7,0.248,2024-03-27 14:08:27
2294,5380,2778,2025-04-14 20:01:16,3582,14,0.187,2025-04-24 20:01:16
2295,5385,2419,2024-03-29 05:53:37,3862,30,0.233,2024-04-12 05:53:37
2296,5388,765,2024-12-09 07:45:27,3969,90,0.315,2025-01-07 07:45:27
2297,5392,850,2025-12-03 03:29:03,4178,30,0.255,2025-12-17 03:29:03
2298,5394,2751,2025-04-11 23:36:28,3256,7,0.165,2025-04-19 23:36:28
2299,5401,2979,2025-10-08 18:39:27,2509,90,0.301,2025-11-06 18:39:27
2300,5402,3307,2025-07-12 04:29:43,2942,180,0.2,2025-09-02 04:29:43
2301,5404,2553,2024-04-27 15:23:19,2516,120,0.269,2024-06-03 15:23:19
2302,5409,769,2025-04-11 12:43:59,2259,180,0.202,2025-06-02 12:43:59
2303,5410,3324,2025-09-15 18:26:02,553,21,0.196,2025-09-27 18:26:02
2304,5415,1404,2024-10-03 09:43:56,3656,180,0.204,2024-11-24 09:43:56
2305,5416,4330,2025-06-15 20:43:10,2749,21,0.214,2025-06-27 20:43:10
2306,5417,4642,2024-03-28 01:01:02,1442,120,0.248,2024-05-04 01:01:02
