channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever
app,short_term,936,7,4,25,0.55,1,38,18,23,F,4,college,married,4,state,6531.0,23,287,1,3,0,510.0,0,0.14,2,2,3,2,0,0.0,0,0.0,31.666666666666668,47.0,1.3333333333333333,2.0,1.0,1.0,15,6,0
app,short_term,4912,21,10,8,0.48,0,59,25,33,F,3,college,married,7,private,3457.0,84,489,5,2,0,552.0,0,0.38,0,0,2,2,0,0.0,0,0.0,20.0,35.0,1.0,1.0,0.5,1.0,1,0,0
app,installment,2546,120,2,37,0.23,0,45,20,27,M,4,middle,single,2,private,1917.0,61,198,1,2,0,597.0,0,0.23,3,1,2,2,0,0.0,0,0.0,57.0,78.0,1.5,2.0,1.0,0.5,7,6,0
app,installment,1281,180,6,29,0.2,0,63,41,48,M,4,college,divorced,0,private,3123.0,31,421,4,3,0,715.0,0,0.05,10,1,3,3,0,0.0,0,0.0,53.333333333333336,56.0,2.0,3.0,1.0,0.6666666666666666,16,6,0
app,installment,4406,120,0,16,0.23,1,66,51,53,M,2,high,married,4,private,3819.0,54,148,4,1,0,653.0,0,0.64,5,1,1,1,0,0.0,0,0.0,34.0,34.0,1.0,1.0,1.0,1.0,20,2,0
app,short_term,3366,30,3,34,0.28,0,71,23,19,F,4,graduate,married,7,unemployed,5088.0,56,117,4,2,1,610.0,0,0.37,2,1,2,2,0,0.0,0,0.0,53.5,65.0,1.5,2.0,1.0,0.5,5,5,0
web,short_term,3555,30,6,30,0.2,0,54,11,28,M,3,high,single,4,private,5902.0,97,296,3,3,1,599.0,0,0.39,6,2,3,3,0,0.0,0,0.0,36.0,52.0,2.6666666666666665,4.0,1.0,1.0,12,2,0
app,installment,2792,60,2,27,0.15,0,58,30,29,F,3,middle,single,0,self_employed,3736.0,108,493,3,1,1,547.0,1,0.3,3,0,1,1,0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,20,5,0
app,short_term,2736,21,1,32,0.23,0,82,22,44,F,3,high,married,3,self_employed,1998.0,12,217,3,3,1,668.0,3,0.41,4,4,3,3,0,0.0,0,0.0,37.333333333333336,59.0,1.3333333333333333,2.0,0.6666666666666666,1.0,9,2,1
web,short_term,4066,21,1,12,0.1,0,95,19,49,M,2,graduate,married,10,self_employed,2258.0,2,480,1,1,1,732.0,0,0.21,8,0,1,1,0,0.0,0,0.0,28.0,28.0,1.0,1.0,1.0,1.0,3,6,0
app,short_term,3164,21,2,20,0.53,0,34,21,44,F,3,college,single,1,unemployed,4412.0,66,203,3,2,0,672.0,2,0.79,1,0,2,2,0,0.0,0,0.0,45.0,46.0,1.5,2.0,1.0,1.0,15,4,0
app,short_term,1363,21,7,20,0.36,0,87,57,55,M,2,middle,single,6,state,2702.0,57,51,2,2,1,676.0,1,0.44,2,1,2,2,0,0.0,0,0.0,35.0,46.0,2.0,3.0,1.0,1.0,16,2,0
web,installment,2257,90,1,15,0.26,0,49,40,36,M,4,college,single,2,state,4448.0,28,472,5,3,0,557.0,0,0.2,10,0,3,2,0,0.0,0,0.0,26.0,32.0,2.0,3.0,1.0,1.0,14,0,0
app,installment,3638,60,8,25,0.64,0,86,21,47,M,3,middle,married,3,self_employed,5274.0,106,275,4,3,0,640.0,1,0.55,3,1,3,3,0,0.0,0,0.0,47.0,70.0,1.3333333333333333,2.0,1.0,0.6666666666666666,3,0,0
app,short_term,2059,30,6,24,0.34,1,73,32,25,M,3,high,single,6,self_employed,5820.0,80,130,1,3,0,505.0,0,0.27,1,1,3,3,0,0.0,0,0.0,27.666666666666668,50.0,1.6666666666666667,2.0,1.0,1.0,18,5,0
app,short_term,4719,30,8,19,0.47,0,50,12,28,M,5,middle,married,7,unemployed,4055.0,96,149,3,3,1,531.0,0,0.61,9,0,3,3,0,0.0,0,0.0,47.0,59.0,2.0,2.0,1.0,0.6666666666666666,10,2,0
web,short_term,1102,7,7,14,0.1,0,74,14,48,F,3,high,married,7,unemployed,3072.0,75,88,5,3,1,547.0,0,0.43,7,0,3,3,0,0.0,0,0.0,39.666666666666664,63.0,2.0,3.0,1.0,0.6666666666666666,22,3,0
web,installment,1791,90,2,11,0.14,0,81,16,47,M,2,college,divorced,10,state,2967.0,85,427,3,3,0,579.0,1,0.14,0,0,3,2,0,0.0,0,0.0,40.0,52.0,2.0,3.0,1.0,1.0,12,4,0
app,short_term,1126,21,7,7,0.19,0,105,31,47,F,2,high,single,9,private,4137.0,68,432,4,1,1,521.0,0,0.04,0,1,1,1,0,0.0,0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,8,3,0
web,installment,761,180,0,4,0.52,0,22,32,25,F,4,high,single,8,unemployed,3598.0,91,481,2,2,0,629.0,0,0.27,6,3,2,2,0,0.0,0,0.0,50.5,58.0,1.0,1.0,1.0,0.0,13,3,0
app,installment,1662,60,2,25,0.19,0,57,31,31,F,2,middle,married,9,state,3615.0,19,134,2,3,0,605.0,0,0.47,6,1,3,3,0,0.0,0,0.0,47.333333333333336,60.0,1.0,1.0,1.0,1.0,1,6,0
app,short_term,3213,21,4,6,0.39,0,49,22,49,M,3,college,single,6,private,3872.0,47,387,1,1,0,631.0,0,0.36,5,1,1,1,0,0.0,1,1.0,25.0,25.0,2.0,2.0,1.0,1.0,12,3,0
app,short_term,4790,14,4,22,0.33,0,64,47,31,M,3,high,married,4,unemployed,5116.0,27,267,3,3,0,653.0,0,0.08,6,1,3,3,0,0.0,1,0.3333333333333333,48.666666666666664,81.0,3.3333333333333335,4.0,1.0,1.0,9,2,0
app,short_term,2263,21,0,13,0.22,0,40,19,48,F,5,college,married,7,state,3676.0,22,83,5,3,0,594.0,0,0.1,1,0,3,3,0,0.0,0,0.0,29.0,47.0,2.0,4.0,1.0,0.6666666666666666,10,5,0
web,short_term,4536,14,6,27,0.26,0,80,4,25,F,3,college,single,9,private,5982.0,82,406,4,1,0,666.0,0,0.17,4,0,1,1,0,0.0,0,0.0,67.0,67.0,2.0,2.0,1.0,1.0,16,3,0
app,short_term,2839,30,5,18,0.13,0,29,28,55,M,4,college,married,10,private,2773.0,95,65,2,1,0,561.0,0,0.18,6,1,1,1,0,0.0,0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,0,4,1
web,short_term,1859,21,5,0,0.03,0,48,31,49,F,3,college,single,10,private,7486.0,51,462,3,3,0,537.0,0,0.07,6,3,3,2,0,0.0,0,0.0,47.333333333333336,77.0,1.6666666666666667,2.0,1.0,1.0,16,5,0
app,short_term,4166,21,6,24,0.44,0,73,18,38,M,4,high,divorced,2,self_employed,2945.0,101,243,2,1,0,580.0,0,0.25,4,0,1,1,0,0.0,0,0.0,31.0,31.0,4.0,4.0,1.0,1.0,14,0,0
app,short_term,2447,30,2,29,0.17,0,52,1,46,M,4,high,single,9,private,3711.0,15,101,1,1,0,651.0,1,0.16,9,0,1,1,0,0.0,0,0.0,31.0,31.0,1.0,1.0,0.0,1.0,2,2,0
app,installment,1916,60,2,9,0.13,0,65,52,36,M,3,college,married,8,unemployed,4826.0,17,163,3,1,0,646.0,0,0.19,5,1,1,1,0,0.0,0,0.0,34.0,34.0,2.0,2.0,0.0,1.0,5,0,0
app,installment,4385,90,7,21,0.48,1,57,26,35,M,4,college,single,4,private,4137.0,88,267,1,2,1,726.0,0,0.53,6,1,2,1,0,0.0,0,0.0,10.5,21.0,1.5,2.0,1.0,1.0,12,3,0
app,short_term,1338,30,6,23,0.03,0,83,49,34,F,5,college,single,2,private,2369.0,98,291,3,1,1,499.0,0,0.43,6,1,1,1,0,0.0,0,0.0,58.0,58.0,1.0,1.0,1.0,1.0,5,0,0
app,installment,2798,90,7,25,0.25,1,83,30,55,M,5,middle,married,0,private,2721.0,5,126,2,3,0,565.0,0,0.37,6,1,3,3,0,0.0,0,0.0,40.333333333333336,44.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,23,0,0
app,short_term,1159,14,5,11,0.24,1,100,6,41,F,4,high,single,4,self_employed,1862.0,93,494,3,2,1,613.0,0,0.52,1,0,2,2,0,0.0,0,0.0,26.0,36.0,1.0,1.0,1.0,1.0,22,3,0
app,installment,1221,120,6,6,0.08,0,55,50,52,M,4,college,married,2,private,2452.0,82,151,4,1,1,607.0,0,0.3,3,2,1,1,0,0.0,1,1.0,10.0,10.0,1.0,1.0,1.0,1.0,13,3,0
app,short_term,1883,21,6,37,0.08,1,44,58,52,M,1,graduate,married,5,state,3141.0,95,210,2,2,1,807.0,1,0.33,1,4,2,2,0,0.0,0,0.0,53.5,69.0,1.0,1.0,0.5,0.5,12,5,0
app,short_term,3140,21,8,26,0.13,1,57,43,55,M,3,high,single,6,private,2919.0,81,226,4,2,0,477.0,0,0.21,6,0,2,2,0,0.0,0,0.0,35.0,38.0,1.5,2.0,1.0,1.0,6,4,0
web,installment,2834,120,5,10,0.18,0,60,26,30,M,3,high,married,2,private,3038.0,89,400,2,3,1,586.0,0,0.53,8,0,3,3,0,0.0,0,0.0,39.333333333333336,60.0,2.0,3.0,1.0,1.0,3,2,0
app,short_term,1240,14,4,17,0.43,0,39,33,41,M,3,high,single,9,private,2962.0,91,280,3,2,0,384.0,0,0.54,7,1,2,2,0,0.0,0,0.0,41.0,58.0,2.0,2.0,1.0,1.0,22,3,0
app,short_term,1457,21,3,9,0.35,1,64,69,43,F,2,high,single,5,self_employed,2882.0,112,95,3,1,1,682.0,1,0.38,2,0,1,1,0,0.0,0,0.0,34.0,34.0,1.0,1.0,1.0,1.0,1,1,0
app,installment,3701,120,5,32,0.27,0,60,35,21,F,3,high,married,6,private,6404.0,74,160,1,1,1,684.0,0,0.08,5,0,1,1,0,0.0,0,0.0,49.0,49.0,3.0,3.0,0.0,1.0,9,3,0
app,installment,4924,90,5,2,0.15,0,40,49,23,F,2,high,divorced,1,private,3305.0,71,419,2,1,1,542.0,0,0.22,6,0,1,1,0,0.0,0,0.0,10.0,10.0,4.0,4.0,1.0,1.0,16,4,0
app,short_term,3404,14,1,28,0.35,1,77,19,53,M,1,college,married,5,private,6349.0,120,104,3,1,1,571.0,0,0.2,6,3,1,1,0,0.0,0,0.0,46.0,46.0,1.0,1.0,1.0,1.0,11,4,0
app,installment,2054,90,3,4,0.16,0,93,32,26,F,3,high,divorced,5,self_employed,5082.0,94,96,1,3,0,601.0,0,0.1,1,0,3,3,0,0.0,0,0.0,28.0,43.0,2.3333333333333335,5.0,1.0,1.0,14,1,0
app,installment,4198,60,7,5,0.46,1,50,29,44,F,1,high,single,1,unemployed,3516.0,104,226,5,1,0,620.0,2,0.08,8,0,1,1,0,0.0,0,0.0,65.0,65.0,3.0,3.0,1.0,1.0,19,4,0
app,short_term,3143,7,0,10,0.24,0,62,14,32,M,2,graduate,married,0,private,2573.0,95,482,3,3,0,613.0,0,0.25,6,3,3,2,0,0.0,0,0.0,46.0,52.0,2.0,3.0,1.0,0.6666666666666666,19,0,0
app,short_term,3511,7,4,21,0.08,0,71,36,54,M,4,college,single,4,state,6243.0,15,382,5,3,0,674.0,0,0.32,8,0,3,2,0,0.0,0,0.0,17.0,30.0,2.0,2.0,1.0,0.6666666666666666,13,5,0
app,short_term,1376,7,7,25,0.14,0,26,22,48,M,4,graduate,married,2,private,1962.0,64,127,1,1,0,572.0,0,0.18,1,4,1,1,0,0.0,0,0.0,45.0,45.0,3.0,3.0,1.0,1.0,21,5,0
app,installment,1825,120,7,37,0.49,0,57,28,39,F,4,college,single,3,private,5623.0,3,103,5,2,0,605.0,0,0.68,2,0,2,2,0,0.0,0,0.0,41.5,50.0,2.0,2.0,1.0,1.0,7,1,0
app,installment,664,60,7,14,0.16,0,103,14,32,M,5,college,single,4,private,5318.0,22,307,4,3,1,635.0,0,0.1,2,0,3,2,1,0.3333333333333333,0,0.0,16.0,32.0,3.0,5.0,1.0,1.0,0,1,0
web,installment,669,60,6,27,0.23,0,75,9,26,F,3,high,single,4,self_employed,4192.0,90,184,2,3,1,430.0,1,0.25,7,0,3,3,0,0.0,0,0.0,33.0,34.0,1.0,1.0,1.0,1.0,2,1,0
app,installment,1722,60,6,28,0.26,0,65,11,43,M,4,graduate,married,5,self_employed,2677.0,112,452,2,3,0,619.0,0,0.21,9,1,3,3,0,0.0,0,0.0,38.0,50.0,1.3333333333333333,2.0,1.0,0.6666666666666666,3,3,0
web,short_term,1248,7,1,29,0.15,0,29,12,18,F,3,high,single,6,private,3829.0,94,153,4,1,1,605.0,1,0.2,5,3,1,1,0,0.0,0,0.0,34.0,34.0,3.0,3.0,1.0,0.0,8,4,0
app,short_term,508,21,6,35,0.15,0,51,51,28,F,3,college,married,2,private,4255.0,62,444,5,1,0,450.0,0,0.23,1,0,1,1,0,0.0,0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,5,0,0
app,installment,3551,60,4,15,0.16,0,79,6,52,F,4,college,married,10,state,3277.0,102,173,2,3,0,731.0,0,0.63,6,2,3,2,0,0.0,0,0.0,37.666666666666664,59.0,2.3333333333333335,3.0,1.0,0.6666666666666666,20,5,0
app,short_term,2280,21,3,27,0.39,0,62,0,53,M,3,college,single,2,unemployed,2838.0,92,188,4,3,0,610.0,0,0.37,1,0,3,3,1,0.3333333333333333,0,0.0,54.666666666666664,73.0,1.0,1.0,1.0,1.0,16,2,0
app,installment,861,180,2,16,0.37,0,68,14,43,M,4,college,married,9,private,5281.0,103,393,1,3,1,684.0,0,0.42,9,1,3,3,0,0.0,0,0.0,56.0,71.0,2.6666666666666665,4.0,1.0,1.0,14,0,0
app,short_term,744,30,0,7,0.31,1,70,7,30,M,2,college,single,1,self_employed,7072.0,91,263,2,1,0,567.0,2,0.55,10,0,1,1,0,0.0,0,0.0,14.0,14.0,3.0,3.0,1.0,0.0,8,5,0
web,short_term,3182,7,3,8,0.07,0,74,24,29,F,4,high,married,4,unemployed,3864.0,63,469,3,3,0,716.0,0,0.51,1,2,3,3,0,0.0,0,0.0,23.666666666666668,30.0,1.0,1.0,1.0,0.6666666666666666,19,3,0
app,installment,2223,90,6,29,0.15,0,80,23,26,M,2,high,married,10,private,3976.0,23,482,5,2,0,494.0,0,0.64,9,1,2,2,0,0.0,1,0.5,22.5,45.0,2.0,2.0,1.0,1.0,15,3,0
app,installment,2768,120,4,21,0.52,1,52,18,55,M,4,high,married,1,self_employed,3448.0,44,186,2,2,1,595.0,0,0.36,5,0,2,2,0,0.0,0,0.0,22.0,23.0,1.0,1.0,1.0,1.0,8,6,0
web,short_term,4551,7,9,18,0.22,0,69,30,28,M,3,graduate,married,5,private,2412.0,14,349,4,1,1,606.0,1,0.38,0,2,1,1,0,0.0,0,0.0,43.0,43.0,1.0,1.0,0.0,1.0,16,3,0
app,short_term,808,14,9,7,0.09,0,84,71,46,F,3,high,single,9,self_employed,2938.0,93,100,3,2,0,719.0,2,0.61,1,0,2,2,0,0.0,0,0.0,18.0,20.0,1.0,1.0,0.5,1.0,6,5,0
app,short_term,3125,21,9,21,0.23,0,36,38,31,M,1,high,married,7,private,7213.0,3,210,2,3,0,808.0,0,0.14,4,5,3,3,0,0.0,0,0.0,59.333333333333336,89.0,3.0,5.0,1.0,1.0,7,5,0
app,installment,3243,180,13,23,0.1,0,79,54,37,F,2,college,married,2,self_employed,6725.0,37,458,1,3,1,655.0,0,0.49,7,1,3,2,0,0.0,0,0.0,29.0,49.0,2.6666666666666665,3.0,1.0,0.6666666666666666,0,4,0
app,short_term,2196,7,5,28,0.08,0,50,15,47,F,4,high,single,1,state,2544.0,84,499,2,3,0,762.0,1,0.11,10,1,3,3,0,0.0,0,0.0,37.666666666666664,59.0,1.6666666666666667,3.0,1.0,0.3333333333333333,20,2,0
app,short_term,791,21,3,21,0.2,0,63,0,37,M,4,college,single,1,state,3461.0,86,58,3,2,1,482.0,0,0.6,3,1,2,2,0,0.0,0,0.0,17.0,24.0,1.5,2.0,1.0,0.5,3,1,0
app,short_term,3186,14,1,6,0.06,0,65,30,19,M,3,college,single,3,private,3751.0,49,53,2,2,0,698.0,4,0.83,2,1,2,2,0,0.0,0,0.0,43.5,55.0,2.0,2.0,1.0,0.5,8,6,1
app,short_term,4245,30,5,31,0.25,0,77,37,55,M,4,high,single,2,private,6672.0,25,169,3,1,0,636.0,0,0.11,1,0,1,1,0,0.0,0,0.0,28.0,28.0,1.0,1.0,1.0,1.0,12,5,0
app,short_term,3951,21,2,16,0.17,0,71,35,33,M,2,college,single,10,self_employed,6909.0,111,234,4,2,0,562.0,0,0.46,6,0,2,2,0,0.0,0,0.0,16.5,30.0,1.5,2.0,1.0,0.0,4,4,0
web,installment,1114,180,4,29,0.15,0,53,27,21,F,2,graduate,married,8,self_employed,3093.0,102,476,3,3,1,570.0,0,0.32,9,1,3,1,0,0.0,0,0.0,32.0,40.0,2.3333333333333335,4.0,1.0,0.6666666666666666,13,0,0
app,installment,1419,120,5,23,0.41,0,64,30,22,F,1,middle,married,8,private,4064.0,91,423,2,1,0,737.0,0,0.07,3,0,1,1,0,0.0,0,0.0,40.0,40.0,2.0,2.0,1.0,0.0,19,5,0
web,installment,4401,180,2,35,0.21,0,80,24,45,M,2,middle,married,4,self_employed,4276.0,14,465,4,2,0,657.0,0,0.11,7,5,2,2,0,0.0,0,0.0,56.0,64.0,1.0,1.0,0.5,0.5,8,6,0
app,installment,3753,60,3,18,0.26,1,10,56,38,M,2,high,single,9,self_employed,2475.0,113,216,3,3,1,671.0,1,0.67,4,0,3,3,0,0.0,0,0.0,61.0,82.0,1.6666666666666667,3.0,1.0,1.0,14,3,0
web,installment,2182,120,7,6,0.19,0,50,37,43,F,1,high,single,5,private,4074.0,95,336,2,3,1,561.0,0,0.31,6,0,3,3,0,0.0,0,0.0,34.666666666666664,50.0,2.0,3.0,1.0,0.6666666666666666,11,5,0
app,installment,2038,60,5,15,0.05,0,97,29,39,F,2,graduate,single,4,private,1822.0,76,360,3,2,1,614.0,0,0.16,4,0,2,2,0,0.0,0,0.0,21.0,23.0,1.5,2.0,1.0,0.5,10,2,0
web,short_term,3990,14,3,19,0.26,0,48,39,54,M,3,high,single,1,self_employed,3472.0,83,218,2,1,0,736.0,0,0.21,1,1,1,1,0,0.0,0,0.0,17.0,17.0,1.0,1.0,1.0,1.0,2,5,0
app,installment,3704,90,8,4,0.14,0,78,16,18,F,3,high,single,0,self_employed,3594.0,90,125,3,1,0,718.0,0,0.19,10,1,1,1,0,0.0,0,0.0,18.0,18.0,2.0,2.0,1.0,1.0,3,1,0
web,installment,1818,120,7,26,0.39,1,59,12,42,M,3,college,divorced,10,unemployed,3548.0,48,325,2,1,0,645.0,0,0.14,9,1,1,1,0,0.0,0,0.0,27.0,27.0,2.0,2.0,1.0,1.0,11,3,0
app,installment,1290,120,0,19,0.21,0,46,58,29,F,3,college,divorced,2,unemployed,3457.0,115,232,2,1,1,542.0,0,0.51,5,0,1,1,0,0.0,0,0.0,35.0,35.0,1.0,1.0,1.0,0.0,6,5,0
app,short_term,4359,14,7,14,0.26,0,86,10,55,F,2,college,single,0,state,2475.0,73,112,1,1,0,671.0,0,0.22,6,1,1,1,0,0.0,0,0.0,13.0,13.0,2.0,2.0,0.0,1.0,6,6,0
app,installment,4383,90,2,28,0.28,0,49,45,53,F,4,high,single,4,unemployed,3452.0,54,494,4,3,0,476.0,0,0.49,10,2,3,2,0,0.0,0,0.0,31.333333333333332,38.0,3.3333333333333335,4.0,0.6666666666666666,0.6666666666666666,10,6,0
app,short_term,2262,30,9,15,0.13,0,55,36,25,M,3,high,single,7,private,3397.0,33,209,4,1,1,726.0,0,0.07,4,0,1,1,0,0.0,0,0.0,16.0,16.0,4.0,4.0,1.0,1.0,18,0,0
web,short_term,1385,30,1,31,0.1,0,55,38,54,M,4,high,single,0,state,3955.0,89,374,3,1,0,589.0,1,0.63,5,3,1,1,0,0.0,0,0.0,52.0,52.0,1.0,1.0,0.0,1.0,22,5,0
app,installment,1488,90,8,36,0.08,0,46,37,22,M,3,college,married,7,private,2491.0,60,382,5,2,1,594.0,0,0.27,1,1,2,1,0,0.0,0,0.0,43.0,52.0,1.5,2.0,1.0,1.0,6,3,0
partner,short_term,2559,30,7,26,0.17,0,88,24,25,M,3,college,single,8,state,2331.0,9,427,4,3,0,655.0,0,0.34,8,0,3,2,0,0.0,0,0.0,34.0,60.0,1.3333333333333333,2.0,1.0,1.0,6,4,0
app,short_term,2186,21,1,33,0.37,0,72,40,23,M,3,college,single,8,private,4398.0,20,259,1,3,0,594.0,2,0.23,4,2,3,2,0,0.0,0,0.0,48.666666666666664,64.0,2.3333333333333335,4.0,1.0,1.0,0,1,0
app,installment,1168,180,8,35,0.72,0,33,18,19,F,3,middle,married,7,private,4135.0,51,200,3,2,0,660.0,0,0.62,5,2,2,2,0,0.0,0,0.0,24.5,49.0,2.5,4.0,1.0,0.0,0,3,0
app,installment,4822,90,5,22,0.06,0,72,27,44,M,4,college,single,7,state,1500.0,118,152,2,2,1,736.0,0,0.57,8,0,2,2,0,0.0,0,0.0,48.0,67.0,1.0,1.0,1.0,1.0,13,6,0
app,installment,1761,120,0,12,0.07,0,48,13,48,M,2,college,married,6,private,3603.0,100,56,2,3,1,671.0,0,0.21,1,2,3,2,0,0.0,0,0.0,21.666666666666668,29.0,1.6666666666666667,2.0,1.0,0.3333333333333333,23,3,0
app,short_term,1288,21,8,14,0.24,1,51,10,43,F,4,middle,married,9,private,2606.0,33,155,5,3,0,583.0,0,0.38,7,0,3,3,0,0.0,0,0.0,46.0,57.0,1.3333333333333333,2.0,1.0,1.0,1,1,0
web,installment,3471,120,5,21,0.73,0,80,34,54,M,2,college,married,3,private,4463.0,2,211,5,1,0,652.0,0,0.55,7,2,1,1,0,0.0,0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,3,5,0
app,installment,3497,180,4,29,0.24,0,65,12,46,F,3,college,single,5,private,2605.0,104,474,4,1,0,702.0,2,0.33,1,4,1,1,0,0.0,0,0.0,23.0,23.0,5.0,5.0,1.0,1.0,18,6,0
app,installment,2609,60,4,9,0.62,0,17,17,41,M,3,college,single,4,self_employed,4818.0,79,468,4,1,1,662.0,0,0.49,0,0,1,1,0,0.0,1,1.0,53.0,53.0,1.0,1.0,1.0,1.0,12,4,0
app,installment,2621,120,5,31,0.24,0,47,20,23,F,4,high,single,5,self_employed,5228.0,120,441,2,1,1,687.0,0,0.29,9,1,1,1,0,0.0,0,0.0,69.0,69.0,4.0,4.0,1.0,1.0,15,0,0
app,installment,3457,120,2,22,0.34,0,51,17,38,F,4,high,married,2,self_employed,3685.0,51,407,1,1,0,550.0,0,0.54,7,5,1,1,0,0.0,0,0.0,35.0,35.0,1.0,1.0,1.0,1.0,22,5,0
app,installment,1366,120,3,27,0.16,0,68,42,53,M,5,college,single,2,private,4718.0,55,309,5,2,0,686.0,1,0.31,9,1,2,2,0,0.0,0,0.0,38.5,55.0,1.5,2.0,1.0,1.0,1,6,0
web,installment,857,90,4,13,0.3,0,41,31,40,F,4,high,single,5,state,3126.0,100,94,4,1,1,680.0,0,0.5,4,0,1,1,0,0.0,0,0.0,25.0,25.0,1.0,1.0,1.0,0.0,1,0,0
app,short_term,4080,7,9,3,0.34,0,61,33,55,M,4,college,married,8,private,4922.0,89,150,5,2,0,412.0,0,0.24,2,1,2,2,0,0.0,0,0.0,57.5,59.0,2.0,3.0,1.0,1.0,16,6,0
app,short_term,3716,30,4,17,0.19,0,56,36,35,F,4,middle,married,9,private,5488.0,91,298,3,2,1,602.0,0,0.12,8,0,2,2,0,0.0,1,0.5,25.0,31.0,2.0,3.0,1.0,1.0,7,2,0
app,installment,4132,90,7,21,0.47,0,80,28,20,F,5,middle,married,6,private,3449.0,88,393,3,1,1,572.0,1,0.43,5,0,1,1,0,0.0,0,0.0,20.0,20.0,1.0,1.0,0.0,1.0,20,4,0
app,short_term,4445,14,6,12,0.29,0,37,46,46,F,3,middle,single,3,self_employed,5596.0,37,498,1,2,0,669.0,0,0.11,3,0,2,1,0,0.0,0,0.0,13.5,27.0,2.0,3.0,1.0,0.5,3,4,0
app,short_term,3815,21,0,20,0.2,0,45,51,39,F,5,college,married,4,unemployed,2193.0,3,372,5,2,1,671.0,0,0.1,3,2,2,2,0,0.0,0,0.0,15.0,19.0,1.0,1.0,1.0,1.0,9,4,0
web,installment,1204,90,5,19,0.37,0,81,30,48,M,3,high,married,2,private,8478.0,108,189,4,1,0,655.0,1,0.37,1,2,1,1,0,0.0,0,0.0,44.0,44.0,3.0,3.0,1.0,1.0,14,5,0
web,installment,3151,60,0,31,0.13,0,54,48,34,M,2,college,married,8,state,3048.0,74,211,4,3,1,557.0,0,0.65,9,0,3,3,0,0.0,0,0.0,28.0,51.0,2.0,3.0,1.0,1.0,3,5,0
app,short_term,852,21,4,31,0.28,0,84,24,50,M,3,college,divorced,0,self_employed,5856.0,50,91,5,2,0,656.0,0,0.59,7,3,2,2,0,0.0,1,0.5,24.0,42.0,1.5,2.0,1.0,1.0,1,1,0
web,short_term,2607,30,4,6,0.32,0,61,63,49,F,1,college,married,3,state,5975.0,94,107,2,1,0,635.0,1,0.44,2,0,1,1,0,0.0,0,0.0,35.0,35.0,3.0,3.0,1.0,1.0,3,2,0
app,short_term,1101,30,7,5,0.4,0,30,34,24,F,3,high,single,6,unemployed,2473.0,119,229,1,2,1,734.0,0,0.45,7,0,2,1,0,0.0,0,0.0,52.0,61.0,2.5,4.0,1.0,1.0,16,0,0
web,installment,4303,180,6,30,0.11,0,62,25,34,F,3,college,single,5,self_employed,2774.0,32,365,2,2,0,657.0,0,0.21,10,0,2,2,0,0.0,0,0.0,61.5,63.0,2.0,3.0,1.0,1.0,19,0,0
web,short_term,3179,21,10,26,0.15,0,106,17,36,F,2,high,married,2,self_employed,5394.0,38,134,3,2,1,653.0,0,0.1,4,2,2,2,0,0.0,1,0.5,34.0,36.0,1.0,1.0,1.0,1.0,20,4,0
app,short_term,3021,21,2,40,0.02,1,63,29,18,M,4,high,married,2,self_employed,3807.0,43,339,2,2,0,577.0,0,0.1,10,1,2,1,0,0.0,0,0.0,51.0,79.0,1.5,2.0,1.0,0.5,10,3,0
app,installment,949,90,2,36,0.19,0,49,24,52,F,3,college,single,8,self_employed,3130.0,29,435,5,3,1,521.0,1,0.31,4,0,3,3,0,0.0,0,0.0,28.0,71.0,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,20,3,0
partner,short_term,1941,14,4,12,0.33,0,53,51,24,F,3,high,divorced,1,self_employed,3466.0,88,381,2,3,1,676.0,0,0.3,8,1,3,2,0,0.0,1,0.3333333333333333,26.333333333333332,40.0,1.0,1.0,0.6666666666666666,1.0,10,0,0
partner,installment,3342,120,2,16,0.19,0,55,52,53,M,2,college,single,4,self_employed,5907.0,110,126,2,3,0,606.0,0,0.15,3,2,3,3,0,0.0,0,0.0,15.0,20.0,2.6666666666666665,5.0,1.0,0.3333333333333333,14,2,0
app,short_term,3526,30,10,38,0.36,0,78,19,50,F,3,graduate,married,3,private,4962.0,105,285,5,2,1,604.0,0,0.45,8,1,2,2,0,0.0,0,0.0,47.5,49.0,1.5,2.0,1.0,1.0,21,1,0
app,short_term,4760,7,4,26,0.42,0,73,35,48,M,3,high,single,10,private,5038.0,21,204,2,2,1,494.0,0,0.11,5,0,2,2,0,0.0,0,0.0,65.5,67.0,1.0,1.0,0.5,1.0,15,0,0
