app_id,user_id,apply_dt,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d
4275,204,2025-02-08 05:07:59,1,21,0.38,0,61,38
4276,384,2024-05-28 00:26:45,5,14,0.43,0,30,18
4277,741,2024-07-20 06:58:59,0,23,0.24,0,52,39
4278,3187,2025-06-30 18:12:20,8,21,0.26,0,30,26
4279,4103,2024-02-18 01:03:10,2,25,0.19,0,57,31
4280,4813,2024-05-19 04:24:49,8,22,0.25,0,77,17
4281,725,2024-10-24 12:45:42,4,6,0.39,0,49,22
4282,614,2025-12-15 10:40:08,8,20,0.21,1,10,2
4283,954,2025-10-03 05:03:55,7,27,0.27,0,39,15
4284,3265,2025-04-23 09:25:54,4,22,0.33,0,64,47
4285,3562,2025-06-20 00:28:42,6,10,0.27,0,84,19
4286,3276,2025-04-11 21:03:28,5,27,0.31,0,55,20
4287,2713,2024-12-26 06:50:16,12,5,0.38,0,76,13
4288,1936,2025-05-28 18:06:43,5,17,0.08,0,67,45
4289,3986,2025-11-13 23:23:06,1,22,0.14,1,61,44
4290,3541,2025-03-22 00:19:18,1,20,0.55,1,78,27
4291,3749,2025-12-14 05:19:32,2,25,0.25,0,59,31
4292,2188,2024-08-27 05:04:48,7,4,0.35,0,41,29
4293,1686,2024-04-11 22:56:35,9,8,0.76,0,53,23
4294,1738,2025-03-24 22:49:38,4,22,0.33,0,60,30
4295,2287,2025-09-06 03:17:58,4,27,0.28,1,42,19
4296,4223,2024-11-30 10:23:42,0,13,0.22,0,40,19
4297,2567,2024-12-05 16:35:39,6,27,0.26,0,80,4
4298,1378,2024-11-22 05:18:34,6,36,0.56,0,61,24
4299,2706,2025-11-20 21:31:20,1,32,0.17,0,70,35
4300,4293,2025-05-10 01:34:28,4,26,0.09,0,57,2
4301,1342,2025-04-18 00:13:43,5,18,0.13,0,29,28
4302,2542,2024-04-13 16:43:55,5,0,0.03,0,48,31
4303,2643,2024-04-01 14:54:50,6,24,0.44,0,73,18
4304,1278,2024-04-01 21:51:45,7,1,0.16,0,71,31
4305,3534,2025-02-05 02:06:50,2,29,0.17,0,52,1
4306,1951,2025-06-08 09:26:08,6,13,0.07,0,71,36
4307,1426,2025-03-09 22:06:56,2,24,0.18,0,59,49
4308,193,2025-07-31 14:43:09,5,14,0.43,0,118,36
4309,2073,2025-07-08 11:58:24,7,49,0.23,0,34,54
4310,1136,2024-09-01 23:55:06,5,3,0.23,0,56,41
4311,3586,2025-09-04 13:52:29,2,25,0.12,0,77,28
4312,3990,2024-09-23 05:40:18,2,9,0.13,0,65,52
4313,2312,2025-08-03 07:47:01,7,36,0.2,0,59,44
4314,1486,2024-01-31 01:34:52,3,34,0.45,0,10,15
4315,4007,2024-03-14 15:06:31,1,35,0.11,0,31,29
4316,2539,2025-12-09 00:41:38,9,25,0.26,0,30,27
4317,1594,2025-08-05 19:58:48,5,20,0.41,0,27,35
4318,3301,2024-02-08 12:15:47,7,21,0.48,1,57,26
4319,1033,2025-01-27 05:19:58,6,23,0.03,0,83,49
4320,3842,2024-08-02 10:22:33,9,19,0.15,1,72,35
4321,1698,2024-08-30 07:58:57,7,24,0.35,0,93,55
4322,33,2024-12-23 23:17:35,7,25,0.25,1,83,30
4323,3560,2025-02-13 22:58:12,5,11,0.24,1,100,6
4324,4650,2025-06-24 09:53:05,6,25,0.22,0,51,22
4325,2758,2024-08-15 13:34:53,6,6,0.08,0,55,50
4326,1879,2025-11-13 05:25:20,6,12,0.59,0,83,35
4327,908,2025-11-13 23:07:33,3,18,0.27,0,85,17
4328,1950,2025-03-08 12:51:01,6,37,0.08,1,44,58
4329,3083,2025-05-23 22:45:21,1,18,0.28,0,84,13
4330,4494,2025-06-26 20:01:40,6,18,0.35,1,47,22
4331,2399,2024-11-03 21:14:58,5,25,0.18,0,85,49
4332,4712,2025-08-15 18:53:16,6,21,0.33,0,41,44
4333,4587,2024-07-26 06:58:12,8,26,0.13,1,57,43
4334,1668,2025-10-04 07:00:02,6,35,0.32,0,63,24
4335,730,2025-02-28 09:27:12,9,6,0.16,0,77,46
4336,1617,2024-04-24 17:38:39,2,26,0.05,0,44,13
4337,2259,2024-09-10 04:18:09,1,27,0.78,0,38,31
4338,909,2025-08-25 22:41:47,7,22,0.3,0,81,37
4339,1605,2024-06-26 03:52:37,5,10,0.18,0,60,26
4340,3874,2024-02-14 21:37:37,0,21,0.05,0,52,12
4341,116,2024-05-16 22:30:25,4,17,0.43,0,39,33
4342,406,2024-09-20 22:20:16,0,16,0.32,0,44,31
4343,779,2024-03-10 02:53:43,5,39,0.45,0,51,10
4344,4468,2025-04-01 01:33:45,3,9,0.35,1,64,69
4345,3656,2025-04-03 09:14:59,5,32,0.27,0,60,35
4346,2709,2024-05-31 16:48:04,5,2,0.15,0,40,49
4347,3788,2024-02-08 16:36:56,0,23,0.32,0,80,41
4348,3262,2024-02-06 05:06:19,3,21,0.35,0,103,7
4349,2898,2025-08-27 15:49:28,8,21,0.29,0,57,15
4350,4206,2024-11-01 21:47:30,3,17,0.26,0,63,23
4351,168,2024-03-14 06:39:56,8,31,0.3,0,81,49
4352,2107,2024-11-08 11:29:49,1,28,0.35,1,77,19
4353,1447,2025-07-09 15:56:14,4,29,0.37,0,53,36
4354,345,2025-02-25 14:18:04,3,4,0.16,0,93,32
4355,4731,2025-05-15 15:00:54,5,23,0.48,1,74,17
4356,3994,2024-06-13 23:16:39,2,39,0.04,0,10,43
4357,1756,2025-03-21 02:09:17,4,21,0.21,0,86,13
4358,577,2025-02-14 19:42:42,7,5,0.46,1,50,29
4359,3607,2024-06-17 19:18:31,0,10,0.24,0,62,14
4360,4961,2025-11-26 21:11:21,10,16,0.46,0,47,23
4361,1406,2024-04-06 19:31:24,3,24,0.34,0,64,12
4362,1829,2024-05-28 10:09:58,5,26,0.08,0,106,37
4363,969,2024-02-03 13:59:30,4,21,0.08,0,71,36
4364,2365,2024-10-02 05:47:12,3,26,0.16,0,87,30
4365,1318,2025-12-19 14:33:37,5,2,0.05,0,60,14
4366,3501,2025-05-28 00:35:05,7,36,0.46,0,58,34
4367,254,2025-11-29 14:52:18,5,35,0.35,0,49,37
4368,2684,2025-02-19 14:51:50,2,31,0.12,0,71,35
4369,4334,2024-09-30 15:34:00,3,32,0.52,0,33,58
4370,2010,2024-07-06 21:17:22,7,25,0.14,0,26,22
4371,3349,2024-06-11 07:32:12,7,37,0.49,0,57,28
4372,1189,2025-05-14 09:57:49,9,12,0.2,0,65,4
4373,4861,2024-09-14 11:21:25,7,32,0.33,0,45,32
4374,4685,2024-05-03 20:35:01,3,0,0.56,0,67,45
4375,3391,2025-10-17 11:27:15,1,46,0.33,1,88,36
4376,1548,2024-08-07 21:35:44,4,40,0.53,0,53,14
4377,3869,2025-06-12 23:35:50,9,21,0.52,0,38,4
4378,3875,2025-03-20 12:14:55,2,21,0.38,0,93,41
4379,2742,2025-09-04 14:49:08,4,29,0.11,0,103,34
4380,3282,2025-02-04 00:49:07,7,14,0.16,0,103,14
4381,3800,2024-04-15 14:46:52,5,28,0.26,0,107,42
4382,280,2024-03-30 20:46:26,4,28,0.45,0,87,52
4383,1123,2025-02-03 02:08:20,8,20,0.16,0,30,43
4384,209,2024-09-07 10:09:39,0,0,0.45,0,61,29
4385,2575,2024-05-15 12:19:13,3,21,0.39,1,47,0
4386,2202,2024-04-09 02:36:50,6,27,0.23,0,75,9
4387,4313,2025-09-21 00:53:45,5,24,0.44,0,30,48
4388,3205,2024-11-14 03:47:01,6,28,0.26,0,65,11
4389,4477,2024-12-13 08:17:14,1,29,0.15,0,29,12
4390,3958,2024-01-27 09:28:55,3,24,0.24,0,74,26
4391,464,2024-02-26 05:47:37,6,35,0.15,0,51,51
4392,2934,2025-07-01 05:35:06,6,8,0.12,0,83,40
4393,2947,2024-04-27 20:57:32,4,15,0.16,0,79,6
4394,1000,2025-11-10 17:44:01,7,21,0.12,0,12,39
4395,1365,2024-12-23 03:17:28,3,9,0.47,0,34,36
4396,2204,2024-11-06 16:03:58,3,27,0.39,0,62,0
4397,4685,2024-08-27 00:15:08,5,15,0.02,0,30,31
4398,522,2025-09-11 05:57:27,4,49,0.42,0,69,24
4399,59,2025-05-29 15:02:15,4,29,0.24,0,52,46
4400,1079,2024-10-07 14:37:17,2,16,0.37,0,68,14
4401,378,2025-12-03 00:48:49,6,29,0.55,0,76,15
4402,2258,2025-08-29 12:02:23,6,33,0.2,0,58,19
4403,1771,2025-07-11 04:02:22,4,37,0.19,0,46,57
4404,1998,2025-05-11 12:59:10,2,32,0.62,0,26,35
4405,1761,2025-03-15 18:26:31,2,31,0.35,0,57,8
4406,4607,2025-01-03 17:04:46,9,12,0.17,0,35,27
4407,1378,2025-03-12 11:27:43,6,0,0.39,0,88,14
4408,100,2024-06-09 08:25:16,4,35,0.04,0,66,49
4409,4851,2025-04-12 08:17:22,0,7,0.31,1,70,7
4410,477,2024-04-04 19:50:53,3,8,0.07,0,74,24
4411,2328,2024-02-29 15:59:05,6,29,0.15,0,80,23
4412,4711,2024-06-15 09:50:24,6,7,0.17,0,32,51
4413,2852,2024-04-09 03:46:50,6,35,0.59,0,57,27
4414,1618,2024-05-03 03:45:08,6,9,0.72,0,84,11
4415,4613,2025-05-13 19:06:28,10,26,0.2,0,60,38
4416,1434,2024-12-28 00:13:31,5,2,0.45,0,59,2
4417,4271,2024-11-17 07:14:40,3,9,0.43,0,10,37
4418,4911,2025-10-10 19:13:57,5,18,0.74,1,69,36
4419,4946,2025-06-24 15:01:21,5,21,0.34,0,50,20
4420,1316,2024-06-30 08:13:43,4,21,0.52,1,52,18
4421,4967,2024-11-26 05:24:25,6,5,0.05,0,92,51
4422,1129,2024-03-28 15:22:54,7,23,0.45,1,67,27
4423,3869,2025-06-27 13:44:29,3,28,0.05,0,57,14
4424,884,2024-02-22 16:39:31,9,18,0.22,0,69,30
4425,1478,2025-05-26 10:46:25,7,12,0.38,0,48,9
4426,3091,2024-10-05 21:36:42,1,9,0.09,0,61,12
4427,2171,2024-09-14 06:26:20,9,7,0.09,0,84,71
4428,3001,2025-09-21 21:30:41,7,24,0.45,0,48,37
4429,4005,2025-07-09 10:57:03,4,32,0.28,1,71,25
4430,1718,2024-03-02 07:38:42,9,21,0.23,0,36,38
4431,763,2025-08-06 16:15:37,4,0,0.07,0,32,20
4432,2400,2024-11-03 05:57:16,2,24,0.29,0,76,23
4433,4106,2025-11-11 13:02:09,3,15,0.57,0,41,34
4434,3543,2025-10-07 19:34:16,4,31,0.18,0,51,19
4435,2207,2024-03-29 00:14:43,13,23,0.1,0,79,54
4436,2406,2024-11-07 02:58:26,4,14,0.38,0,77,31
4437,3597,2024-05-22 22:38:47,3,23,0.54,0,66,24
4438,4017,2024-04-03 20:35:23,5,28,0.08,0,50,15
4439,4518,2025-10-08 04:20:24,1,6,0.14,0,101,47
4440,1658,2024-03-25 07:17:27,1,5,0.6,0,56,42
4441,4824,2025-06-05 03:23:33,6,16,0.23,0,71,31
4442,76,2024-05-14 03:33:08,3,21,0.2,0,63,0
4443,4209,2025-12-09 06:27:38,3,29,0.17,0,72,22
4444,711,2025-07-16 22:59:44,3,20,0.34,0,48,41
4445,3735,2024-02-04 08:47:03,1,6,0.06,0,65,30
4446,3081,2024-04-06 23:47:10,0,0,0.19,0,62,10
4447,4774,2024-08-17 12:36:38,5,31,0.25,0,77,37
4448,2237,2025-07-27 06:28:40,9,28,0.4,0,45,32
4449,445,2024-03-19 13:06:10,5,6,0.2,1,42,17
4450,4644,2024-05-24 04:52:22,2,16,0.17,0,71,35
4451,3967,2025-12-19 07:41:22,2,23,0.39,0,58,23
4452,994,2024-04-08 13:32:46,4,29,0.15,0,53,27
4453,598,2025-10-05 09:18:49,6,14,0.36,0,26,14
4454,749,2024-11-30 15:54:47,7,15,0.28,0,75,37
4455,2324,2024-03-07 01:51:12,4,16,0.27,0,64,21
4456,3014,2025-08-18 14:10:50,3,16,0.13,1,99,30
4457,4304,2025-02-13 08:53:36,0,3,0.24,0,40,42
4458,3970,2024-08-03 19:54:47,5,23,0.41,0,64,30
4459,4679,2024-03-05 08:54:25,1,14,0.16,0,67,5
4460,2688,2024-06-02 08:14:58,2,35,0.21,0,80,24
4461,2698,2025-04-25 07:36:03,8,33,0.44,0,89,16
4462,1797,2025-03-20 14:25:47,3,18,0.26,1,10,56
4463,1847,2024-06-08 11:46:37,7,6,0.19,0,50,37
4464,2001,2025-11-05 17:00:56,2,16,0.23,1,61,5
4465,3846,2024-06-03 06:50:26,7,14,0.3,0,103,56
4466,2315,2025-07-17 03:51:28,8,23,0.13,0,45,37
4467,2616,2025-04-09 10:38:24,5,15,0.05,0,97,29
4468,4725,2025-11-25 05:00:08,6,17,0.3,0,46,30
4469,3755,2025-02-15 02:38:38,3,19,0.26,0,48,39
4470,1103,2025-06-01 05:46:05,0,23,0.47,0,73,42
4471,4278,2024-07-02 03:30:15,8,4,0.14,0,78,16
4472,547,2024-08-22 11:54:52,7,26,0.39,1,59,12
4473,2492,2024-08-31 06:24:13,0,19,0.21,0,46,58
4474,2706,2024-12-09 01:28:19,7,9,0.27,0,49,36
4475,1484,2024-10-22 18:56:14,6,10,0.32,0,24,37
4476,3017,2024-07-14 06:29:12,7,14,0.26,0,86,10
4477,3472,2024-06-29 15:02:48,5,30,0.37,1,71,0
4478,4041,2024-03-17 10:58:29,2,28,0.28,0,49,45
4479,1703,2024-03-18 18:20:44,9,15,0.13,0,55,36
4480,4039,2024-06-29 22:02:11,1,31,0.1,0,55,38
4481,3132,2024-02-20 00:48:17,4,22,0.23,0,51,22
4482,1714,2025-06-11 16:03:43,10,20,0.08,0,80,31
4483,4870,2025-10-27 05:15:46,3,25,0.11,0,50,39
4484,3562,2024-11-07 06:36:14,8,36,0.08,0,46,37
4485,4084,2025-10-12 06:29:47,4,11,0.22,0,53,9
4486,3013,2025-09-27 09:01:27,10,29,0.5,0,77,33
4487,3255,2025-02-11 06:12:57,5,31,0.66,0,38,28
4488,4845,2024-05-03 06:47:48,7,26,0.17,0,88,24
4489,4572,2025-01-07 00:05:44,1,33,0.37,0,72,40
4490,1567,2025-02-20 00:47:08,8,35,0.72,0,33,18
4491,4672,2025-08-20 12:56:40,2,20,0.19,0,58,6
4492,4970,2025-06-28 02:22:08,2,13,0.21,1,57,40
4493,4073,2025-11-21 11:15:03,9,24,0.4,0,42,27
4494,1755,2025-02-17 10:50:52,5,32,0.16,0,73,40
4495,60,2024-05-05 13:26:59,5,22,0.06,0,72,27
4496,2234,2024-07-10 11:39:31,9,10,0.35,0,92,44
4497,4956,2024-09-03 22:19:01,10,16,0.13,0,85,27
4498,443,2025-03-01 07:50:17,2,19,0.46,0,74,32
4499,3749,2025-12-07 07:18:23,6,23,0.28,0,68,31
4500,2175,2024-07-10 04:43:25,2,35,0.06,0,38,19
4501,4152,2024-10-17 00:22:40,11,22,0.64,0,19,34
4502,85,2024-03-16 20:38:45,7,9,0.23,0,69,40
4503,3947,2025-01-27 06:20:09,5,16,0.21,0,91,15
4504,2269,2025-03-15 11:53:55,4,12,0.2,1,82,32
4505,1234,2024-04-29 02:00:28,6,4,0.04,0,65,41
4506,587,2025-01-21 09:03:55,2,43,0.12,0,81,29
4507,3968,2024-11-29 15:28:06,6,18,0.19,0,104,14
4508,1806,2024-12-05 23:07:32,0,12,0.07,0,48,13
4509,455,2025-06-30 01:50:49,7,13,0.29,0,113,13
4510,2006,2025-06-23 04:16:53,5,6,0.09,0,50,39
4511,1851,2024-08-06 07:32:07,5,5,0.19,0,71,55
4512,4395,2025-11-24 13:53:07,5,21,0.42,0,26,39
4513,4102,2024-04-23 01:25:50,8,14,0.24,1,51,10
4514,4441,2024-09-14 03:27:49,5,21,0.73,0,80,34
4515,1874,2024-02-01 03:02:38,3,27,0.05,0,75,33
4516,6,2024-02-10 12:30:08,4,37,0.07,0,74,43
4517,4669,2024-10-27 13:15:31,4,13,0.33,0,36,30
4518,2001,2024-11-05 18:01:40,8,18,0.43,0,93,44
4519,2411,2024-10-25 07:57:25,1,20,0.15,0,73,17
4520,2324,2024-01-31 15:36:38,7,29,0.34,1,60,12
4521,4828,2024-11-10 18:23:43,4,29,0.24,0,65,12
4522,4307,2025-01-21 21:10:26,9,26,0.44,0,82,2
4523,4130,2024-03-01 05:42:53,9,25,0.35,1,87,20
4524,3245,2025-12-20 07:02:43,6,33,0.54,0,67,37
4525,2771,2024-10-20 12:03:06,8,10,0.06,0,54,48
4526,2408,2025-06-14 14:46:32,7,12,0.51,0,51,40
4527,3782,2025-05-21 02:30:03,3,28,0.35,0,51,41
4528,1971,2025-08-06 14:53:23,2,11,0.36,0,65,37
4529,4320,2024-06-23 14:42:51,1,22,0.25,0,71,25
4530,2908,2024-09-29 10:15:54,6,32,0.12,0,79,34
4531,671,2025-04-24 13:04:01,4,30,0.59,0,68,56
4532,2358,2025-09-28 05:11:27,5,26,0.37,0,57,2
4533,662,2025-04-16 05:57:32,4,26,0.46,0,58,7
4534,2283,2025-08-12 17:04:26,8,0,0.1,0,45,20
4535,1450,2024-09-17 17:33:21,3,17,0.2,0,78,41
4536,2121,2024-02-17 14:56:12,4,10,0.25,0,42,0
4537,3371,2025-02-27 18:37:55,6,29,0.22,0,79,39
4538,4140,2024-05-10 02:33:20,2,0,0.2,0,37,33
4539,4864,2024-01-26 12:33:24,4,9,0.62,0,17,17
4540,613,2025-09-19 13:51:56,4,18,0.22,0,40,6
4541,854,2025-11-17 18:45:14,3,27,0.41,0,49,48
4542,1818,2025-05-19 15:04:54,5,31,0.24,0,47,20
4543,3775,2024-06-15 22:28:03,2,22,0.34,0,51,17
4544,4559,2024-04-21 01:56:46,3,27,0.16,0,68,42
4545,1575,2025-12-06 09:37:31,2,23,0.31,0,86,38
4546,4794,2025-10-12 05:58:54,0,25,0.32,0,65,56
4547,627,2025-02-16 09:40:18,2,20,0.11,0,63,18
4548,3744,2024-04-01 01:38:18,4,13,0.3,0,41,31
4549,1768,2024-07-10 05:31:41,3,23,0.3,0,52,25
4550,774,2025-06-29 11:36:51,8,35,0.33,0,55,42
4551,316,2025-07-29 07:10:52,2,0,0.1,0,112,31
4552,73,2024-09-10 04:26:00,5,32,0.37,0,89,21
4553,139,2025-07-24 12:58:52,4,4,0.31,0,81,50
4554,4789,2025-02-09 16:13:08,9,3,0.34,0,61,33
4555,601,2024-05-08 07:54:58,4,17,0.19,0,56,36
4556,2963,2025-10-18 11:05:43,5,8,0.38,0,68,24
4557,3145,2025-11-29 13:48:58,0,26,0.46,0,54,41
4558,4096,2024-07-26 20:52:32,7,21,0.47,0,80,28
4559,21,2024-06-15 14:29:31,7,31,0.07,0,57,33
4560,3594,2024-06-08 01:30:22,5,11,0.3,0,43,32
4561,352,2025-05-02 03:05:40,6,12,0.29,0,37,46
4562,4649,2025-04-04 17:35:16,5,32,0.27,1,34,25
4563,3284,2025-12-18 18:53:08,3,3,0.11,0,29,52
4564,4945,2025-07-18 00:56:12,4,22,0.16,0,78,61
4565,4536,2024-10-05 03:58:58,5,21,0.02,0,39,31
4566,1381,2025-07-15 21:59:00,6,50,0.19,0,89,20
4567,1084,2024-03-23 09:58:58,4,26,0.17,0,43,68
4568,4519,2025-08-19 14:41:00,10,4,0.36,0,76,31
4569,1519,2024-09-25 13:35:51,1,1,0.31,1,80,29
4570,1331,2024-05-24 20:03:34,2,19,0.42,0,41,11
4571,855,2025-08-12 11:34:26,2,21,0.21,1,46,37
4572,3531,2025-01-10 09:58:40,0,20,0.2,0,45,51
4573,792,2024-11-11 02:25:17,1,24,0.12,0,41,38
4574,2813,2025-09-05 02:35:40,0,21,0.38,0,22,21
4575,2920,2025-04-07 00:34:37,5,3,0.53,0,57,42
4576,1384,2024-10-14 03:02:22,6,19,0.23,0,58,25
4577,915,2025-12-15 21:32:44,3,23,0.26,0,54,29
4578,73,2025-04-17 05:36:32,1,20,0.26,0,40,31
4579,4191,2024-04-16 11:11:18,5,16,0.11,0,53,0
4580,1496,2024-09-22 22:49:57,6,13,0.03,0,75,34
4581,3908,2025-03-18 13:17:14,8,26,0.17,0,49,30
4582,3214,2025-10-16 17:17:02,10,24,0.42,0,21,40
4583,2097,2024-05-03 03:35:32,11,24,0.46,0,69,30
4584,2656,2024-11-26 21:21:17,0,19,0.17,0,92,30
4585,355,2025-09-13 15:28:00,3,4,0.04,0,77,31
4586,3686,2025-07-07 23:41:18,1,20,0.2,0,42,36
4587,4416,2025-04-19 14:17:47,5,19,0.37,0,81,30
4588,2628,2025-02-08 03:21:50,0,31,0.13,0,54,48
4589,4102,2024-07-20 21:51:13,7,14,0.49,0,71,36
4590,2078,2025-05-22 23:35:28,6,14,0.25,1,80,17
4591,3502,2024-08-25 04:41:58,6,14,0.27,0,41,31
4592,4341,2024-11-12 01:21:26,4,31,0.28,0,84,24
4593,4313,2025-02-28 06:23:15,7,21,0.05,0,47,35
4594,4179,2025-08-10 16:18:59,2,17,0.43,0,59,5
4595,2425,2024-02-28 06:15:59,6,27,0.54,0,74,42
4596,2148,2024-09-04 03:51:50,4,6,0.32,0,61,63
4597,4,2025-07-06 19:50:28,4,33,0.25,0,68,12
4598,3716,2025-06-03 05:16:00,6,8,0.31,0,51,31
4599,1297,2024-05-27 16:41:58,7,5,0.4,0,30,34
4600,3034,2024-04-23 03:44:58,5,12,0.28,0,46,30
4601,1974,2025-11-13 05:54:48,1,22,0.35,0,79,24
4602,3474,2025-07-24 12:34:36,5,30,0.39,0,76,16
4603,2412,2025-02-24 19:00:07,6,30,0.11,0,62,25
4604,1909,2025-03-17 21:49:17,7,25,0.46,0,61,25
4605,1595,2024-09-21 08:58:38,4,20,0.18,0,77,0
4606,3900,2024-06-27 16:43:35,7,22,0.49,0,64,11
4607,1762,2024-08-02 19:02:13,11,36,0.15,0,60,12
4608,2637,2025-04-18 08:08:32,4,32,0.63,0,71,32
4609,2170,2024-07-12 20:03:16,10,26,0.15,0,106,17
4610,4726,2025-08-03 19:30:52,12,17,0.1,0,38,30
4611,3669,2025-02-08 21:25:38,2,17,0.45,0,68,47
4612,754,2024-05-09 10:35:41,2,40,0.02,1,63,29
4613,330,2024-05-22 21:27:13,3,25,0.48,1,103,13
4614,57,2024-10-14 01:41:38,1,4,0.3,0,39,49
4615,328,2024-05-02 20:50:17,2,36,0.19,0,49,24
4616,4648,2024-11-18 10:19:36,4,12,0.33,0,53,51
4617,3218,2025-07-26 05:34:08,4,17,0.61,0,65,39
4618,3723,2024-04-10 15:30:08,4,9,0.48,0,77,47
4619,1898,2024-04-02 09:25:54,1,33,0.03,0,73,64
4620,4352,2024-12-22 08:19:01,11,26,0.29,0,69,48
4621,1950,2025-10-15 21:16:31,6,14,0.35,1,54,14
4622,732,2024-08-21 14:28:48,2,16,0.19,0,55,52
4623,2864,2024-05-06 21:22:09,8,29,0.21,1,91,6
4624,2901,2025-06-23 18:49:44,4,39,0.28,0,63,21
4625,3793,2024-02-13 21:27:03,10,38,0.36,0,78,19
4626,4310,2025-07-29 14:19:43,6,16,0.25,1,73,7
4627,2526,2024-07-29 15:09:49,4,26,0.42,0,73,35
4628,3370,2024-03-27 17:26:50,6,27,0.42,0,70,30
4629,4342,2025-03-08 05:06:56,2,24,0.57,0,73,0
4630,4959,2024-07-21 04:13:04,2,27,0.15,0,67,44
4631,4545,2025-11-01 20:43:03,2,21,0.49,0,72,17
4632,4431,2024-07-07 03:08:34,6,19,0.24,0,34,15
4633,4647,2024-02-13 20:55:04,8,39,0.15,1,41,29
4634,4903,2024-03-18 13:07:30,4,4,0.39,0,56,48
4635,2106,2025-04-14 18:09:47,6,28,0.37,0,12,46
4636,3874,2024-05-31 03:06:43,1,26,0.47,0,50,23
4637,3051,2024-08-28 06:53:00,4,20,0.07,0,69,23
4638,187,2024-04-06 18:43:47,1,15,0.19,0,73,22
4639,3449,2024-02-18 19:51:57,9,9,0.15,1,52,48
4640,1200,2024-06-28 19:51:43,5,25,0.46,0,32,28
4641,339,2025-12-08 21:11:18,8,34,0.07,0,70,41
4642,2979,2025-10-10 10:51:53,10,12,0.23,0,77,47
4643,2005,2024-12-09 01:15:05,3,20,0.44,0,74,14
4644,1901,2025-11-13 01:28:35,5,18,0.09,0,96,24
4645,1986,2025-06-19 10:36:42,5,23,0.12,1,58,60
4646,3471,2024-11-21 06:02:46,5,19,0.12,0,52,31
4647,122,2024-10-24 14:54:24,4,20,0.37,0,43,29
4648,4480,2025-02-16 03:34:50,3,19,0.3,0,46,44
4649,4633,2024-04-26 01:36:27,6,31,0.22,0,75,7
4650,105,2025-07-27 16:01:15,5,29,0.2,0,74,4
4651,2912,2025-09-13 12:57:50,7,25,0.25,0,47,35
4652,552,2025-05-07 11:50:31,5,20,0.24,0,95,8
4653,10,2024-07-12 08:08:04,4,18,0.14,0,48,9
4654,1193,2025-07-10 14:19:06,8,23,0.14,0,78,42
4655,3862,2025-01-19 07:36:50,3,11,0.06,0,51,29
4656,398,2024-11-30 21:34:22,7,33,0.38,0,38,24
4657,3261,2024-04-26 07:07:40,3,33,0.14,0,60,39
4658,1184,2024-05-21 07:18:17,6,12,0.28,0,73,27
4659,3194,2024-05-06 23:32:28,11,0,0.5,0,63,17
4660,949,2024-08-23 07:43:38,0,23,0.19,0,46,16
4661,4763,2025-12-03 01:43:14,4,8,0.23,0,65,3
4662,3511,2024-04-23 21:24:06,10,16,0.28,0,35,20
4663,262,2024-10-16 12:16:43,2,20,0.23,0,43,2
4664,1194,2024-05-13 16:05:32,3,17,0.31,0,53,0
4665,1563,2025-11-18 04:08:10,7,27,0.26,0,72,27
4666,2916,2024-10-11 04:05:14,4,23,0.3,0,64,39
4667,1395,2024-04-24 00:57:31,5,14,0.23,0,79,4
4668,3902,2025-01-28 23:21:01,1,35,0.12,0,105,13
4669,2478,2024-12-05 22:07:41,6,29,0.35,0,69,54
4670,1442,2024-06-05 20:33:53,3,16,0.37,0,68,25
4671,4401,2024-07-04 13:30:52,0,11,0.41,0,67,24
4672,4965,2024-12-26 04:25:52,0,27,0.08,0,50,14
4673,334,2024-09-28 16:22:34,1,14,0.33,0,46,17
4674,1158,2025-10-31 20:12:29,8,6,0.28,0,67,37
4675,1991,2025-02-10 01:35:56,11,9,0.7,0,52,26
4676,1945,2025-12-17 15:27:31,7,25,0.03,0,53,39
4677,2135,2025-08-05 08:27:51,1,31,0.49,0,13,18
4678,3415,2025-01-22 06:27:31,6,11,0.15,0,88,26
4679,4276,2024-08-31 14:59:28,7,22,0.08,0,69,13
4680,826,2025-07-10 03:26:08,5,31,0.11,0,68,30
4681,4277,2025-04-02 19:30:43,5,15,0.34,0,59,40
4682,1626,2024-05-04 14:25:43,6,19,0.32,0,63,24
4683,743,2024-07-19 07:59:16,0,16,0.26,0,86,44
4684,3213,2024-08-14 11:09:57,6,13,0.23,0,58,30
4685,416,2025-03-25 19:32:34,2,22,0.17,0,66,54
4686,3957,2024-04-29 08:36:16,3,18,0.41,0,43,34
4687,4081,2024-11-29 18:06:07,5,31,0.24,0,41,23
4688,4378,2025-09-24 08:14:15,3,34,0.29,0,51,17
4689,722,2024-01-29 23:48:55,2,1,0.4,0,70,42
4690,1307,2024-08-03 02:23:02,5,41,0.23,0,47,18
4691,3755,2024-03-23 10:31:08,3,20,0.23,0,50,48
4692,427,2025-09-12 20:54:02,5,6,0.1,0,45,69
4693,1188,2024-10-06 12:34:21,7,14,0.16,0,69,32
4694,4054,2024-03-22 18:04:04,0,10,0.22,0,86,37
4695,4869,2025-08-17 15:52:23,5,22,0.22,0,62,36
4696,3088,2024-06-26 08:39:44,7,22,0.16,0,64,34
4697,511,2025-07-23 07:39:41,4,13,0.13,0,37,15
4698,3715,2024-09-06 07:32:14,3,17,0.7,0,70,0
4699,3904,2025-08-10 18:04:13,7,26,0.22,0,52,32
