loan_id,app_id,user_id,disburse_dt,principal,term_days,days_since_disburse,dpd_start_day,dpd_max_180d,paid_off_dt,chargeoff_dt,snapshot_dt,mob,dpd,dpd_bucket,is_active
1573,3655,821,2024-03-06 19:59:34,3671,90,60,999,0,2024-06-08 19:59:34,,2024-05-05 19:59:34,2,0,M0,1
1573,3655,821,2024-03-06 19:59:34,3671,90,90,999,0,2024-06-08 19:59:34,,2024-06-04 19:59:34,3,0,M0,1
1573,3655,821,2024-03-06 19:59:34,3671,90,120,999,0,2024-06-08 19:59:34,,2024-07-04 19:59:34,4,0,M0,0
1573,3655,821,2024-03-06 19:59:34,3671,90,150,999,0,2024-06-08 19:59:34,,2024-08-03 19:59:34,5,0,M0,0
1573,3655,821,2024-03-06 19:59:34,3671,90,180,999,0,2024-06-08 19:59:34,,2024-09-02 19:59:34,6,0,M0,0
1574,3656,1174,2025-08-22 19:09:11,2608,60,0,999,0,2025-10-26 19:09:11,,2025-08-22 19:09:11,0,0,M0,1
1574,3656,1174,2025-08-22 19:09:11,2608,60,30,999,0,2025-10-26 19:09:11,,2025-09-21 19:09:11,1,0,M0,1
1574,3656,1174,2025-08-22 19:09:11,2608,60,60,999,0,2025-10-26 19:09:11,,2025-10-21 19:09:11,2,0,M0,1
1574,3656,1174,2025-08-22 19:09:11,2608,60,90,999,0,2025-10-26 19:09:11,,2025-11-20 19:09:11,3,0,M0,0
1574,3656,1174,2025-08-22 19:09:11,2608,60,120,999,0,2025-10-26 19:09:11,,2025-12-20 19:09:11,4,0,M0,0
1575,3658,2877,2024-07-16 08:05:11,1268,90,0,999,0,2024-10-26 08:05:11,,2024-07-16 08:05:11,0,0,M0,1
1575,3658,2877,2024-07-16 08:05:11,1268,90,30,999,0,2024-10-26 08:05:11,,2024-08-15 08:05:11,1,0,M0,1
1575,3658,2877,2024-07-16 08:05:11,1268,90,60,999,0,2024-10-26 08:05:11,,2024-09-14 08:05:11,2,0,M0,1
1575,3658,2877,2024-07-16 08:05:11,1268,90,90,999,0,2024-10-26 08:05:11,,2024-10-14 08:05:11,3,0,M0,1
1575,3658,2877,2024-07-16 08:05:11,1268,90,120,999,0,2024-10-26 08:05:11,,2024-11-13 08:05:11,4,0,M0,0
1575,3658,2877,2024-07-16 08:05:11,1268,90,150,999,0,2024-10-26 08:05:11,,2024-12-13 08:05:11,5,0,M0,0
1575,3658,2877,2024-07-16 08:05:11,1268,90,180,999,0,2024-10-26 08:05:11,,2025-01-12 08:05:11,6,0,M0,0
1576,3663,3684,2024-10-18 01:16:11,2249,30,0,999,0,2024-11-18 01:16:11,,2024-10-18 01:16:11,0,0,M0,1
1576,3663,3684,2024-10-18 01:16:11,2249,30,30,999,0,2024-11-18 01:16:11,,2024-11-17 01:16:11,1,0,M0,1
1576,3663,3684,2024-10-18 01:16:11,2249,30,60,999,0,2024-11-18 01:16:11,,2024-12-17 01:16:11,2,0,M0,0
1576,3663,3684,2024-10-18 01:16:11,2249,30,90,999,0,2024-11-18 01:16:11,,2025-01-16 01:16:11,3,0,M0,0
1576,3663,3684,2024-10-18 01:16:11,2249,30,120,999,0,2024-11-18 01:16:11,,2025-02-15 01:16:11,4,0,M0,0
1576,3663,3684,2024-10-18 01:16:11,2249,30,150,999,0,2024-11-18 01:16:11,,2025-03-17 01:16:11,5,0,M0,0
1576,3663,3684,2024-10-18 01:16:11,2249,30,180,999,0,2024-11-18 01:16:11,,2025-04-16 01:16:11,6,0,M0,0
1577,3666,3844,2024-05-19 22:35:33,3164,60,0,999,0,2024-07-23 22:35:33,,2024-05-19 22:35:33,0,0,M0,1
1577,3666,3844,2024-05-19 22:35:33,3164,60,30,999,0,2024-07-23 22:35:33,,2024-06-18 22:35:33,1,0,M0,1
1577,3666,3844,2024-05-19 22:35:33,3164,60,60,999,0,2024-07-23 22:35:33,,2024-07-18 22:35:33,2,0,M0,1
1577,3666,3844,2024-05-19 22:35:33,3164,60,90,999,0,2024-07-23 22:35:33,,2024-08-17 22:35:33,3,0,M0,0
1577,3666,3844,2024-05-19 22:35:33,3164,60,120,999,0,2024-07-23 22:35:33,,2024-09-16 22:35:33,4,0,M0,0
1577,3666,3844,2024-05-19 22:35:33,3164,60,150,999,0,2024-07-23 22:35:33,,2024-10-16 22:35:33,5,0,M0,0
1577,3666,3844,2024-05-19 22:35:33,3164,60,180,999,0,2024-07-23 22:35:33,,2024-11-15 22:35:33,6,0,M0,0
1578,3669,3455,2024-12-31 19:16:44,3689,21,0,999,0,2025-02-03 19:16:44,,2024-12-31 19:16:44,0,0,M0,1
1578,3669,3455,2024-12-31 19:16:44,3689,21,30,999,0,2025-02-03 19:16:44,,2025-01-30 19:16:44,1,0,M0,1
1578,3669,3455,2024-12-31 19:16:44,3689,21,60,999,0,2025-02-03 19:16:44,,2025-03-01 19:16:44,2,0,M0,0
1578,3669,3455,2024-12-31 19:16:44,3689,21,90,999,0,2025-02-03 19:16:44,,2025-03-31 19:16:44,3,0,M0,0
1578,3669,3455,2024-12-31 19:16:44,3689,21,120,999,0,2025-02-03 19:16:44,,2025-04-30 19:16:44,4,0,M0,0
1578,3669,3455,2024-12-31 19:16:44,3689,21,150,999,0,2025-02-03 19:16:44,,2025-05-30 19:16:44,5,0,M0,0
1578,3669,3455,2024-12-31 19:16:44,3689,21,180,999,0,2025-02-03 19:16:44,,2025-06-29 19:16:44,6,0,M0,0
1579,3671,112,2024-02-15 11:32:40,1989,120,0,9,15,2024-06-21 11:32:40,,2024-02-15 11:32:40,0,0,M0,1
1579,3671,112,2024-02-15 11:32:40,1989,120,30,9,15,2024-06-21 11:32:40,,2024-03-16 11:32:40,1,15,M1,1
1579,3671,112,2024-02-15 11:32:40,1989,120,60,9,15,2024-06-21 11:32:40,,2024-04-15 11:32:40,2,15,M1,1
1579,3671,112,2024-02-15 11:32:40,1989,120,90,9,15,2024-06-21 11:32:40,,2024-05-15 11:32:40,3,15,M1,1
1579,3671,112,2024-02-15 11:32:40,1989,120,120,9,15,2024-06-21 11:32:40,,2024-06-14 11:32:40,4,15,M1,1
1579,3671,112,2024-02-15 11:32:40,1989,120,150,9,15,2024-06-21 11:32:40,,2024-07-14 11:32:40,5,15,M1,0
1579,3671,112,2024-02-15 11:32:40,1989,120,180,9,15,2024-06-21 11:32:40,,2024-08-13 11:32:40,6,15,M1,0
1580,3672,130,2025-03-11 11:24:10,4041,120,0,999,0,2025-07-09 11:24:10,,2025-03-11 11:24:10,0,0,M0,1
1580,3672,130,2025-03-11 11:24:10,4041,120,30,999,0,2025-07-09 11:24:10,,2025-04-10 11:24:10,1,0,M0,1
1580,3672,130,2025-03-11 11:24:10,4041,120,60,999,0,2025-07-09 11:24:10,,2025-05-10 11:24:10,2,0,M0,1
1580,3672,130,2025-03-11 11:24:10,4041,120,90,999,0,2025-07-09 11:24:10,,2025-06-09 11:24:10,3,0,M0,1
1580,3672,130,2025-03-11 11:24:10,4041,120,120,999,0,2025-07-09 11:24:10,,2025-07-09 11:24:10,4,0,M0,1
1580,3672,130,2025-03-11 11:24:10,4041,120,150,999,0,2025-07-09 11:24:10,,2025-08-08 11:24:10,5,0,M0,0
1580,3672,130,2025-03-11 11:24:10,4041,120,180,999,0,2025-07-09 11:24:10,,2025-09-07 11:24:10,6,0,M0,0
1581,3675,3541,2025-10-18 11:57:18,1234,21,0,999,0,2025-11-17 11:57:18,,2025-10-18 11:57:18,0,0,M0,1
1581,3675,3541,2025-10-18 11:57:18,1234,21,30,999,0,2025-11-17 11:57:18,,2025-11-17 11:57:18,1,0,M0,1
1581,3675,3541,2025-10-18 11:57:18,1234,21,60,999,0,2025-11-17 11:57:18,,2025-12-17 11:57:18,2,0,M0,0
1582,3679,498,2024-11-28 01:13:58,4385,180,0,60,60,,2025-01-28 01:13:58,2024-11-28 01:13:58,0,0,M0,1
1582,3679,498,2024-11-28 01:13:58,4385,180,30,60,60,,2025-01-28 01:13:58,2024-12-28 01:13:58,1,0,M0,1
1582,3679,498,2024-11-28 01:13:58,4385,180,60,60,60,,2025-01-28 01:13:58,2025-01-27 01:13:58,2,0,M0,1
1582,3679,498,2024-11-28 01:13:58,4385,180,90,60,60,,2025-01-28 01:13:58,2025-02-26 01:13:58,3,30,M1,0
1582,3679,498,2024-11-28 01:13:58,4385,180,120,60,60,,2025-01-28 01:13:58,2025-03-28 01:13:58,4,60,M2,0
1582,3679,498,2024-11-28 01:13:58,4385,180,150,60,60,,2025-01-28 01:13:58,2025-04-27 01:13:58,5,60,M2,0
1582,3679,498,2024-11-28 01:13:58,4385,180,180,60,60,,2025-01-28 01:13:58,2025-05-27 01:13:58,6,60,M2,0
1583,3684,4911,2024-04-26 20:50:00,3250,7,0,20,15,2024-05-14 20:50:00,,2024-04-26 20:50:00,0,0,M0,1
1583,3684,4911,2024-04-26 20:50:00,3250,7,30,20,15,2024-05-14 20:50:00,,2024-05-26 20:50:00,1,10,M1,0
1583,3684,4911,2024-04-26 20:50:00,3250,7,60,20,15,2024-05-14 20:50:00,,2024-06-25 20:50:00,2,15,M1,0
1583,3684,4911,2024-04-26 20:50:00,3250,7,90,20,15,2024-05-14 20:50:00,,2024-07-25 20:50:00,3,15,M1,0
1583,3684,4911,2024-04-26 20:50:00,3250,7,120,20,15,2024-05-14 20:50:00,,2024-08-24 20:50:00,4,15,M1,0
1583,3684,4911,2024-04-26 20:50:00,3250,7,150,20,15,2024-05-14 20:50:00,,2024-09-23 20:50:00,5,15,M1,0
1583,3684,4911,2024-04-26 20:50:00,3250,7,180,20,15,2024-05-14 20:50:00,,2024-10-23 20:50:00,6,15,M1,0
1584,3685,4907,2024-01-30 20:03:37,2011,180,0,999,0,2024-08-04 20:03:37,,2024-01-30 20:03:37,0,0,M0,1
1584,3685,4907,2024-01-30 20:03:37,2011,180,30,999,0,2024-08-04 20:03:37,,2024-02-29 20:03:37,1,0,M0,1
1584,3685,4907,2024-01-30 20:03:37,2011,180,60,999,0,2024-08-04 20:03:37,,2024-03-30 20:03:37,2,0,M0,1
1584,3685,4907,2024-01-30 20:03:37,2011,180,90,999,0,2024-08-04 20:03:37,,2024-04-29 20:03:37,3,0,M0,1
1584,3685,4907,2024-01-30 20:03:37,2011,180,120,999,0,2024-08-04 20:03:37,,2024-05-29 20:03:37,4,0,M0,1
1584,3685,4907,2024-01-30 20:03:37,2011,180,150,999,0,2024-08-04 20:03:37,,2024-06-28 20:03:37,5,0,M0,1
1584,3685,4907,2024-01-30 20:03:37,2011,180,180,999,0,2024-08-04 20:03:37,,2024-07-28 20:03:37,6,0,M0,1
1585,3688,1668,2024-06-18 18:29:02,3311,30,0,999,0,2024-07-24 18:29:02,,2024-06-18 18:29:02,0,0,M0,1
1585,3688,1668,2024-06-18 18:29:02,3311,30,30,999,0,2024-07-24 18:29:02,,2024-07-18 18:29:02,1,0,M0,1
1585,3688,1668,2024-06-18 18:29:02,3311,30,60,999,0,2024-07-24 18:29:02,,2024-08-17 18:29:02,2,0,M0,0
1585,3688,1668,2024-06-18 18:29:02,3311,30,90,999,0,2024-07-24 18:29:02,,2024-09-16 18:29:02,3,0,M0,0
1585,3688,1668,2024-06-18 18:29:02,3311,30,120,999,0,2024-07-24 18:29:02,,2024-10-16 18:29:02,4,0,M0,0
1585,3688,1668,2024-06-18 18:29:02,3311,30,150,999,0,2024-07-24 18:29:02,,2024-11-15 18:29:02,5,0,M0,0
1585,3688,1668,2024-06-18 18:29:02,3311,30,180,999,0,2024-07-24 18:29:02,,2024-12-15 18:29:02,6,0,M0,0
1586,3691,1766,2025-10-12 15:49:46,4120,7,0,15,15,2025-11-02 15:49:46,,2025-10-12 15:49:46,0,0,M0,1
1586,3691,1766,2025-10-12 15:49:46,4120,7,30,15,15,2025-11-02 15:49:46,,2025-11-11 15:49:46,1,15,M1,0
1586,3691,1766,2025-10-12 15:49:46,4120,7,60,15,15,2025-11-02 15:49:46,,2025-12-11 15:49:46,2,15,M1,0
1587,3694,2999,2024-08-26 05:14:07,1503,90,0,54,5,2024-12-05 05:14:07,,2024-08-26 05:14:07,0,0,M0,1
1587,3694,2999,2024-08-26 05:14:07,1503,90,30,54,5,2024-12-05 05:14:07,,2024-09-25 05:14:07,1,0,M0,1
1587,3694,2999,2024-08-26 05:14:07,1503,90,60,54,5,2024-12-05 05:14:07,,2024-10-25 05:14:07,2,5,M1,1
1587,3694,2999,2024-08-26 05:14:07,1503,90,90,54,5,2024-12-05 05:14:07,,2024-11-24 05:14:07,3,5,M1,1
1587,3694,2999,2024-08-26 05:14:07,1503,90,120,54,5,2024-12-05 05:14:07,,2024-12-24 05:14:07,4,5,M1,0
1587,3694,2999,2024-08-26 05:14:07,1503,90,150,54,5,2024-12-05 05:14:07,,2025-01-23 05:14:07,5,5,M1,0
1587,3694,2999,2024-08-26 05:14:07,1503,90,180,54,5,2024-12-05 05:14:07,,2025-02-22 05:14:07,6,5,M1,0
1588,3697,3432,2025-07-26 04:21:04,945,7,0,999,0,2025-08-12 04:21:04,,2025-07-26 04:21:04,0,0,M0,1
1588,3697,3432,2025-07-26 04:21:04,945,7,30,999,0,2025-08-12 04:21:04,,2025-08-25 04:21:04,1,0,M0,0
1588,3697,3432,2025-07-26 04:21:04,945,7,60,999,0,2025-08-12 04:21:04,,2025-09-24 04:21:04,2,0,M0,0
1588,3697,3432,2025-07-26 04:21:04,945,7,90,999,0,2025-08-12 04:21:04,,2025-10-24 04:21:04,3,0,M0,0
1588,3697,3432,2025-07-26 04:21:04,945,7,120,999,0,2025-08-12 04:21:04,,2025-11-23 04:21:04,4,0,M0,0
1588,3697,3432,2025-07-26 04:21:04,945,7,150,999,0,2025-08-12 04:21:04,,2025-12-23 04:21:04,5,0,M0,0
1589,3698,4328,2025-12-04 15:37:59,4230,21,0,999,0,2025-12-28 15:37:59,,2025-12-04 15:37:59,0,0,M0,1
1590,3701,4642,2025-11-01 08:05:53,3709,14,0,49,5,2025-11-21 08:05:53,,2025-11-01 08:05:53,0,0,M0,1
1590,3701,4642,2025-11-01 08:05:53,3709,14,30,49,5,2025-11-21 08:05:53,,2025-12-01 08:05:53,1,0,M0,0
1591,3703,2076,2024-09-11 00:34:06,2816,30,0,48,5,2024-10-17 00:34:06,,2024-09-11 00:34:06,0,0,M0,1
1591,3703,2076,2024-09-11 00:34:06,2816,30,30,48,5,2024-10-17 00:34:06,,2024-10-11 00:34:06,1,0,M0,1
1591,3703,2076,2024-09-11 00:34:06,2816,30,60,48,5,2024-10-17 00:34:06,,2024-11-10 00:34:06,2,5,M1,0
1591,3703,2076,2024-09-11 00:34:06,2816,30,90,48,5,2024-10-17 00:34:06,,2024-12-10 00:34:06,3,5,M1,0
1591,3703,2076,2024-09-11 00:34:06,2816,30,120,48,5,2024-10-17 00:34:06,,2025-01-09 00:34:06,4,5,M1,0
1591,3703,2076,2024-09-11 00:34:06,2816,30,150,48,5,2024-10-17 00:34:06,,2025-02-08 00:34:06,5,5,M1,0
1591,3703,2076,2024-09-11 00:34:06,2816,30,180,48,5,2024-10-17 00:34:06,,2025-03-10 00:34:06,6,5,M1,0
1592,3709,2284,2025-05-30 15:08:09,1044,14,0,999,0,2025-06-23 15:08:09,,2025-05-30 15:08:09,0,0,M0,1
1592,3709,2284,2025-05-30 15:08:09,1044,14,30,999,0,2025-06-23 15:08:09,,2025-06-29 15:08:09,1,0,M0,0
1592,3709,2284,2025-05-30 15:08:09,1044,14,60,999,0,2025-06-23 15:08:09,,2025-07-29 15:08:09,2,0,M0,0
1592,3709,2284,2025-05-30 15:08:09,1044,14,90,999,0,2025-06-23 15:08:09,,2025-08-28 15:08:09,3,0,M0,0
1592,3709,2284,2025-05-30 15:08:09,1044,14,120,999,0,2025-06-23 15:08:09,,2025-09-27 15:08:09,4,0,M0,0
1592,3709,2284,2025-05-30 15:08:09,1044,14,150,999,0,2025-06-23 15:08:09,,2025-10-27 15:08:09,5,0,M0,0
1592,3709,2284,2025-05-30 15:08:09,1044,14,180,999,0,2025-06-23 15:08:09,,2025-11-26 15:08:09,6,0,M0,0
1593,3712,1007,2025-07-21 10:04:53,1308,180,0,999,0,2026-01-20 10:04:53,,2025-07-21 10:04:53,0,0,M0,1
1593,3712,1007,2025-07-21 10:04:53,1308,180,30,999,0,2026-01-20 10:04:53,,2025-08-20 10:04:53,1,0,M0,1
1593,3712,1007,2025-07-21 10:04:53,1308,180,60,999,0,2026-01-20 10:04:53,,2025-09-19 10:04:53,2,0,M0,1
1593,3712,1007,2025-07-21 10:04:53,1308,180,90,999,0,2026-01-20 10:04:53,,2025-10-19 10:04:53,3,0,M0,1
1593,3712,1007,2025-07-21 10:04:53,1308,180,120,999,0,2026-01-20 10:04:53,,2025-11-18 10:04:53,4,0,M0,1
1593,3712,1007,2025-07-21 10:04:53,1308,180,150,999,0,2026-01-20 10:04:53,,2025-12-18 10:04:53,5,0,M0,1
1594,3714,3135,2025-01-09 08:19:38,3158,21,0,999,0,2025-02-08 08:19:38,,2025-01-09 08:19:38,0,0,M0,1
1594,3714,3135,2025-01-09 08:19:38,3158,21,30,999,0,2025-02-08 08:19:38,,2025-02-08 08:19:38,1,0,M0,1
1594,3714,3135,2025-01-09 08:19:38,3158,21,60,999,0,2025-02-08 08:19:38,,2025-03-10 08:19:38,2,0,M0,0
1594,3714,3135,2025-01-09 08:19:38,3158,21,90,999,0,2025-02-08 08:19:38,,2025-04-09 08:19:38,3,0,M0,0
1594,3714,3135,2025-01-09 08:19:38,3158,21,120,999,0,2025-02-08 08:19:38,,2025-05-09 08:19:38,4,0,M0,0
1594,3714,3135,2025-01-09 08:19:38,3158,21,150,999,0,2025-02-08 08:19:38,,2025-06-08 08:19:38,5,0,M0,0
1594,3714,3135,2025-01-09 08:19:38,3158,21,180,999,0,2025-02-08 08:19:38,,2025-07-08 08:19:38,6,0,M0,0
1595,3717,4101,2024-12-28 08:17:08,3963,120,0,30,15,2025-04-27 08:17:08,,2024-12-28 08:17:08,0,0,M0,1
1595,3717,4101,2024-12-28 08:17:08,3963,120,30,30,15,2025-04-27 08:17:08,,2025-01-27 08:17:08,1,0,M0,1
1595,3717,4101,2024-12-28 08:17:08,3963,120,60,30,15,2025-04-27 08:17:08,,2025-02-26 08:17:08,2,15,M1,1
1595,3717,4101,2024-12-28 08:17:08,3963,120,90,30,15,2025-04-27 08:17:08,,2025-03-28 08:17:08,3,15,M1,1
1595,3717,4101,2024-12-28 08:17:08,3963,120,120,30,15,2025-04-27 08:17:08,,2025-04-27 08:17:08,4,15,M1,1
1595,3717,4101,2024-12-28 08:17:08,3963,120,150,30,15,2025-04-27 08:17:08,,2025-05-27 08:17:08,5,15,M1,0
1595,3717,4101,2024-12-28 08:17:08,3963,120,180,30,15,2025-04-27 08:17:08,,2025-06-26 08:17:08,6,15,M1,0
1596,3719,3109,2025-10-30 08:31:54,3353,90,0,999,0,2026-02-06 08:31:54,,2025-10-30 08:31:54,0,0,M0,1
1596,3719,3109,2025-10-30 08:31:54,3353,90,30,999,0,2026-02-06 08:31:54,,2025-11-29 08:31:54,1,0,M0,1
1597,3720,4673,2024-07-19 02:49:08,3345,120,0,999,0,2024-11-30 02:49:08,,2024-07-19 02:49:08,0,0,M0,1
1597,3720,4673,2024-07-19 02:49:08,3345,120,30,999,0,2024-11-30 02:49:08,,2024-08-18 02:49:08,1,0,M0,1
1597,3720,4673,2024-07-19 02:49:08,3345,120,60,999,0,2024-11-30 02:49:08,,2024-09-17 02:49:08,2,0,M0,1
1597,3720,4673,2024-07-19 02:49:08,3345,120,90,999,0,2024-11-30 02:49:08,,2024-10-17 02:49:08,3,0,M0,1
1597,3720,4673,2024-07-19 02:49:08,3345,120,120,999,0,2024-11-30 02:49:08,,2024-11-16 02:49:08,4,0,M0,1
1597,3720,4673,2024-07-19 02:49:08,3345,120,150,999,0,2024-11-30 02:49:08,,2024-12-16 02:49:08,5,0,M0,0
1597,3720,4673,2024-07-19 02:49:08,3345,120,180,999,0,2024-11-30 02:49:08,,2025-01-15 02:49:08,6,0,M0,0
1598,3722,1113,2025-05-29 19:41:57,3026,21,0,55,15,2025-06-19 19:41:57,,2025-05-29 19:41:57,0,0,M0,1
1598,3722,1113,2025-05-29 19:41:57,3026,21,30,55,15,2025-06-19 19:41:57,,2025-06-28 19:41:57,1,0,M0,0
1598,3722,1113,2025-05-29 19:41:57,3026,21,60,55,15,2025-06-19 19:41:57,,2025-07-28 19:41:57,2,5,M1,0
1598,3722,1113,2025-05-29 19:41:57,3026,21,90,55,15,2025-06-19 19:41:57,,2025-08-27 19:41:57,3,15,M1,0
1598,3722,1113,2025-05-29 19:41:57,3026,21,120,55,15,2025-06-19 19:41:57,,2025-09-26 19:41:57,4,15,M1,0
1598,3722,1113,2025-05-29 19:41:57,3026,21,150,55,15,2025-06-19 19:41:57,,2025-10-26 19:41:57,5,15,M1,0
1598,3722,1113,2025-05-29 19:41:57,3026,21,180,55,15,2025-06-19 19:41:57,,2025-11-25 19:41:57,6,15,M1,0
1599,3723,579,2024-09-19 06:58:45,942,21,0,999,0,2024-10-14 06:58:45,,2024-09-19 06:58:45,0,0,M0,1
1599,3723,579,2024-09-19 06:58:45,942,21,30,999,0,2024-10-14 06:58:45,,2024-10-19 06:58:45,1,0,M0,0
1599,3723,579,2024-09-19 06:58:45,942,21,60,999,0,2024-10-14 06:58:45,,2024-11-18 06:58:45,2,0,M0,0
1599,3723,579,2024-09-19 06:58:45,942,21,90,999,0,2024-10-14 06:58:45,,2024-12-18 06:58:45,3,0,M0,0
1599,3723,579,2024-09-19 06:58:45,942,21,120,999,0,2024-10-14 06:58:45,,2025-01-17 06:58:45,4,0,M0,0
1599,3723,579,2024-09-19 06:58:45,942,21,150,999,0,2024-10-14 06:58:45,,2025-02-16 06:58:45,5,0,M0,0
1599,3723,579,2024-09-19 06:58:45,942,21,180,999,0,2024-10-14 06:58:45,,2025-03-18 06:58:45,6,0,M0,0
1600,3724,4246,2024-01-26 11:37:58,3400,14,0,32,15,2024-02-16 11:37:58,,2024-01-26 11:37:58,0,0,M0,1
1600,3724,4246,2024-01-26 11:37:58,3400,14,30,32,15,2024-02-16 11:37:58,,2024-02-25 11:37:58,1,0,M0,0
1600,3724,4246,2024-01-26 11:37:58,3400,14,60,32,15,2024-02-16 11:37:58,,2024-03-26 11:37:58,2,15,M1,0
1600,3724,4246,2024-01-26 11:37:58,3400,14,90,32,15,2024-02-16 11:37:58,,2024-04-25 11:37:58,3,15,M1,0
1600,3724,4246,2024-01-26 11:37:58,3400,14,120,32,15,2024-02-16 11:37:58,,2024-05-25 11:37:58,4,15,M1,0
1600,3724,4246,2024-01-26 11:37:58,3400,14,150,32,15,2024-02-16 11:37:58,,2024-06-24 11:37:58,5,15,M1,0
1600,3724,4246,2024-01-26 11:37:58,3400,14,180,32,15,2024-02-16 11:37:58,,2024-07-24 11:37:58,6,15,M1,0
1601,3730,4476,2024-03-27 07:02:22,4640,180,0,999,0,2024-09-24 07:02:22,,2024-03-27 07:02:22,0,0,M0,1
1601,3730,4476,2024-03-27 07:02:22,4640,180,30,999,0,2024-09-24 07:02:22,,2024-04-26 07:02:22,1,0,M0,1
1601,3730,4476,2024-03-27 07:02:22,4640,180,60,999,0,2024-09-24 07:02:22,,2024-05-26 07:02:22,2,0,M0,1
1601,3730,4476,2024-03-27 07:02:22,4640,180,90,999,0,2024-09-24 07:02:22,,2024-06-25 07:02:22,3,0,M0,1
1601,3730,4476,2024-03-27 07:02:22,4640,180,120,999,0,2024-09-24 07:02:22,,2024-07-25 07:02:22,4,0,M0,1
1601,3730,4476,2024-03-27 07:02:22,4640,180,150,999,0,2024-09-24 07:02:22,,2024-08-24 07:02:22,5,0,M0,1
1601,3730,4476,2024-03-27 07:02:22,4640,180,180,999,0,2024-09-24 07:02:22,,2024-09-23 07:02:22,6,0,M0,1
1602,3733,3966,2024-06-06 04:17:30,2691,60,0,999,0,2024-08-09 04:17:30,,2024-06-06 04:17:30,0,0,M0,1
1602,3733,3966,2024-06-06 04:17:30,2691,60,30,999,0,2024-08-09 04:17:30,,2024-07-06 04:17:30,1,0,M0,1
1602,3733,3966,2024-06-06 04:17:30,2691,60,60,999,0,2024-08-09 04:17:30,,2024-08-05 04:17:30,2,0,M0,1
1602,3733,3966,2024-06-06 04:17:30,2691,60,90,999,0,2024-08-09 04:17:30,,2024-09-04 04:17:30,3,0,M0,0
1602,3733,3966,2024-06-06 04:17:30,2691,60,120,999,0,2024-08-09 04:17:30,,2024-10-04 04:17:30,4,0,M0,0
1602,3733,3966,2024-06-06 04:17:30,2691,60,150,999,0,2024-08-09 04:17:30,,2024-11-03 04:17:30,5,0,M0,0
1602,3733,3966,2024-06-06 04:17:30,2691,60,180,999,0,2024-08-09 04:17:30,,2024-12-03 04:17:30,6,0,M0,0
1603,3734,3783,2024-05-03 11:33:21,3700,60,0,999,0,2024-07-14 11:33:21,,2024-05-03 11:33:21,0,0,M0,1
1603,3734,3783,2024-05-03 11:33:21,3700,60,30,999,0,2024-07-14 11:33:21,,2024-06-02 11:33:21,1,0,M0,1
1603,3734,3783,2024-05-03 11:33:21,3700,60,60,999,0,2024-07-14 11:33:21,,2024-07-02 11:33:21,2,0,M0,1
1603,3734,3783,2024-05-03 11:33:21,3700,60,90,999,0,2024-07-14 11:33:21,,2024-08-01 11:33:21,3,0,M0,0
1603,3734,3783,2024-05-03 11:33:21,3700,60,120,999,0,2024-07-14 11:33:21,,2024-08-31 11:33:21,4,0,M0,0
1603,3734,3783,2024-05-03 11:33:21,3700,60,150,999,0,2024-07-14 11:33:21,,2024-09-30 11:33:21,5,0,M0,0
1603,3734,3783,2024-05-03 11:33:21,3700,60,180,999,0,2024-07-14 11:33:21,,2024-10-30 11:33:21,6,0,M0,0
1604,3736,2306,2024-12-04 09:37:55,2207,21,0,16,5,2024-12-31 09:37:55,,2024-12-04 09:37:55,0,0,M0,1
1604,3736,2306,2024-12-04 09:37:55,2207,21,30,16,5,2024-12-31 09:37:55,,2025-01-03 09:37:55,1,5,M1,0
1604,3736,2306,2024-12-04 09:37:55,2207,21,60,16,5,2024-12-31 09:37:55,,2025-02-02 09:37:55,2,5,M1,0
1604,3736,2306,2024-12-04 09:37:55,2207,21,90,16,5,2024-12-31 09:37:55,,2025-03-04 09:37:55,3,5,M1,0
1604,3736,2306,2024-12-04 09:37:55,2207,21,120,16,5,2024-12-31 09:37:55,,2025-04-03 09:37:55,4,5,M1,0
1604,3736,2306,2024-12-04 09:37:55,2207,21,150,16,5,2024-12-31 09:37:55,,2025-05-03 09:37:55,5,5,M1,0
1604,3736,2306,2024-12-04 09:37:55,2207,21,180,16,5,2024-12-31 09:37:55,,2025-06-02 09:37:55,6,5,M1,0
1605,3738,130,2025-10-12 02:58:06,4045,30,0,62,5,2025-11-23 02:58:06,,2025-10-12 02:58:06,0,0,M0,1
1605,3738,130,2025-10-12 02:58:06,4045,30,30,62,5,2025-11-23 02:58:06,,2025-11-11 02:58:06,1,0,M0,1
1605,3738,130,2025-10-12 02:58:06,4045,30,60,62,5,2025-11-23 02:58:06,,2025-12-11 02:58:06,2,0,M0,0
1606,3739,440,2024-09-23 06:32:14,3800,180,0,999,0,2025-04-02 06:32:14,,2024-09-23 06:32:14,0,0,M0,1
1606,3739,440,2024-09-23 06:32:14,3800,180,30,999,0,2025-04-02 06:32:14,,2024-10-23 06:32:14,1,0,M0,1
1606,3739,440,2024-09-23 06:32:14,3800,180,60,999,0,2025-04-02 06:32:14,,2024-11-22 06:32:14,2,0,M0,1
1606,3739,440,2024-09-23 06:32:14,3800,180,90,999,0,2025-04-02 06:32:14,,2024-12-22 06:32:14,3,0,M0,1
1606,3739,440,2024-09-23 06:32:14,3800,180,120,999,0,2025-04-02 06:32:14,,2025-01-21 06:32:14,4,0,M0,1
