channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever,score
web,installment,4900,120,6,5,0.08,0,42,45,19,M,4,college,single,4,private,3917.0,22,301,5,1,1,594.0,1,0.16,9,2,1,1,0,0.0,0,0.0,33.0,33.0,1.0,1.0,1.0,1.0,14,0,0,858.2955437174024
web,short_term,2268,14,4,34,0.45,0,92,36,24,M,3,college,married,6,private,7406.0,47,462,1,3,0,567.0,0,0.28,4,1,3,2,0,0.0,0,0.0,47.0,56.0,2.0,3.0,0.6666666666666666,1.0,19,5,0,982.0824915441783
web,short_term,3221,14,0,30,0.2,0,40,24,49,F,4,middle,single,3,self_employed,5259.0,6,193,5,3,1,561.0,0,0.31,2,3,3,3,0,0.0,0,0.0,61.0,63.0,3.0,5.0,1.0,1.0,11,3,0,725.5634337865147
app,installment,1265,60,8,1,0.24,0,14,20,42,M,4,high,single,9,private,3796.0,79,407,5,3,0,565.0,0,0.48,5,0,3,3,0,0.0,0,0.0,37.666666666666664,55.0,1.6666666666666667,3.0,1.0,0.6666666666666666,9,6,0,665.8065181275348
app,installment,3495,60,3,35,0.46,0,54,44,54,F,4,high,married,4,private,4639.0,113,438,3,3,0,648.0,0,0.14,10,1,3,2,0,0.0,0,0.0,42.666666666666664,79.0,1.6666666666666667,3.0,1.0,0.6666666666666666,0,0,0,1066.5151879226337
app,short_term,2228,21,4,21,0.14,0,50,19,24,M,4,high,single,5,private,3421.0,95,113,5,1,0,666.0,1,0.37,1,5,1,1,0,0.0,0,0.0,21.0,21.0,1.0,1.0,0.0,1.0,14,4,0,721.6829242223719
web,installment,2454,60,7,27,0.48,1,67,29,21,M,2,college,married,7,unemployed,4273.0,86,201,3,2,0,592.0,0,0.8,1,1,2,2,0,0.0,0,0.0,52.5,65.0,1.5,2.0,1.0,1.0,16,4,0,997.0227501642837
app,installment,2512,180,2,18,0.24,0,62,31,28,F,2,college,single,1,private,2566.0,20,303,3,3,0,529.0,0,0.52,1,2,3,2,0,0.0,0,0.0,46.666666666666664,64.0,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333,20,0,0,983.3616210708415
app,installment,829,60,6,30,0.35,0,61,0,19,M,4,college,married,3,unemployed,3032.0,10,481,5,2,1,704.0,0,0.5,8,0,2,2,0,0.0,1,0.5,49.5,74.0,1.0,1.0,1.0,0.5,9,3,0,822.4580039017258
app,installment,3560,180,2,0,0.54,0,105,27,21,F,4,middle,married,2,self_employed,1919.0,36,65,4,1,1,750.0,0,0.24,3,0,1,1,0,0.0,0,0.0,24.0,24.0,2.0,2.0,1.0,1.0,12,4,0,949.7223702493184
app,short_term,785,21,7,7,0.33,0,73,42,39,F,1,middle,married,10,self_employed,5845.0,45,377,5,2,0,546.0,0,0.45,2,0,2,2,0,0.0,0,0.0,54.5,59.0,1.0,1.0,1.0,1.0,19,6,0,1072.7268621792969
app,short_term,4657,21,4,19,0.2,0,56,34,53,M,5,college,single,0,private,5597.0,4,255,2,1,0,520.0,0,0.4,9,0,1,1,0,0.0,0,0.0,61.0,61.0,4.0,4.0,1.0,1.0,3,5,0,1208.073693754935
web,short_term,4984,30,5,11,0.13,0,62,16,43,F,5,high,married,0,private,1601.0,49,155,5,2,1,724.0,0,0.31,3,1,2,2,0,0.0,0,0.0,46.5,47.0,2.0,2.0,1.0,0.5,13,5,0,830.6206950453291
app,short_term,571,7,7,5,0.41,0,48,33,26,M,4,college,single,7,unemployed,4820.0,4,175,3,1,0,749.0,1,0.22,1,0,1,1,0,0.0,0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,19,5,0,962.1749070399003
app,short_term,1401,30,7,4,0.35,0,67,43,32,F,2,high,single,9,private,4567.0,111,321,5,1,0,466.0,0,0.19,7,1,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,0.0,1.0,8,5,0,820.6834104669745
app,short_term,1083,30,5,19,0.42,0,92,29,24,M,3,college,married,8,private,3265.0,60,415,3,2,0,560.0,0,0.1,7,0,2,2,0,0.0,0,0.0,17.0,26.0,1.0,1.0,1.0,1.0,0,5,0,916.5825520875262
app,installment,4230,90,12,12,0.09,0,10,15,47,M,4,college,married,7,self_employed,3512.0,107,259,4,1,0,588.0,0,0.32,6,2,1,1,0,0.0,0,0.0,25.0,25.0,3.0,3.0,0.0,0.0,22,0,0,847.2516324751543
app,short_term,3600,21,9,16,0.32,0,32,37,52,M,3,high,married,5,state,4588.0,31,172,2,2,0,660.0,0,0.12,5,0,2,2,0,0.0,1,0.5,27.5,55.0,1.5,2.0,0.5,1.0,10,2,0,943.4736863544474
app,short_term,961,21,6,26,0.1,0,66,25,28,F,5,high,married,1,private,4232.0,119,460,4,2,0,558.0,0,0.21,2,0,2,2,0,0.0,0,0.0,38.0,63.0,1.0,1.0,1.0,1.0,19,3,0,1167.2584467588963
partner,short_term,1400,14,8,17,0.27,0,39,4,36,M,2,high,married,4,private,2892.0,105,449,3,1,1,590.0,0,0.11,8,0,1,1,0,0.0,0,0.0,40.0,40.0,2.0,2.0,1.0,1.0,11,1,0,920.12792065776
app,short_term,759,7,7,8,0.18,0,46,18,41,M,2,college,single,7,self_employed,4443.0,118,461,1,1,0,439.0,1,0.29,4,1,1,1,0,0.0,0,0.0,27.0,27.0,3.0,3.0,1.0,0.0,21,3,0,996.4495043174404
app,short_term,2339,14,0,3,0.31,0,64,34,47,F,4,middle,single,1,self_employed,2855.0,113,261,1,3,0,551.0,0,0.31,10,1,3,3,0,0.0,0,0.0,28.666666666666668,44.0,2.0,3.0,1.0,1.0,23,6,0,899.1865443752466
app,installment,2684,60,9,1,0.24,0,91,7,51,M,4,college,divorced,9,private,5572.0,44,415,1,2,1,557.0,0,0.32,6,3,2,2,0,0.0,0,0.0,39.5,46.0,1.0,1.0,1.0,1.0,11,3,0,687.1660205641529
app,installment,1373,60,1,31,0.29,0,58,20,23,M,3,college,married,7,private,5013.0,81,162,4,3,0,671.0,0,0.49,2,1,3,1,0,0.0,0,0.0,21.333333333333332,30.0,2.6666666666666665,4.0,1.0,1.0,15,2,0,877.7011373408295
app,installment,1317,120,8,21,0.49,0,73,35,20,F,5,middle,married,3,self_employed,2450.0,12,425,5,1,0,609.0,0,0.18,2,0,1,1,0,0.0,0,0.0,59.0,59.0,4.0,4.0,1.0,0.0,14,4,0,699.9115620113264
app,installment,3602,120,1,8,0.16,0,21,35,47,M,4,college,married,3,private,4569.0,110,139,5,2,0,729.0,0,0.12,8,1,2,2,0,0.0,0,0.0,37.5,52.0,1.5,2.0,1.0,1.0,2,6,0,926.8036730232218
app,short_term,1229,7,3,15,0.36,0,82,18,46,M,5,college,married,2,private,4147.0,24,264,1,1,1,579.0,0,0.34,2,1,1,1,1,1.0,0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,11,4,0,780.6918714927458
app,short_term,3534,7,3,31,0.19,0,60,44,39,F,1,college,single,3,private,3868.0,73,107,5,3,0,573.0,1,0.2,7,0,3,3,0,0.0,0,0.0,43.666666666666664,53.0,1.6666666666666667,2.0,1.0,1.0,21,0,0,768.71059640227
app,short_term,919,7,2,25,0.33,0,48,43,29,F,3,middle,single,0,self_employed,3736.0,108,493,3,1,1,547.0,1,0.3,3,0,1,1,0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3,6,0,842.5840201477397
app,short_term,4381,21,4,33,0.18,0,45,31,50,F,3,high,married,6,private,4585.0,8,381,3,1,1,537.0,0,0.56,7,0,1,1,0,0.0,0,0.0,74.0,74.0,2.0,2.0,1.0,1.0,23,5,0,985.6316519157693
partner,installment,4723,60,5,31,0.28,0,34,27,35,M,3,high,married,1,private,2561.0,49,84,1,2,0,689.0,0,0.43,7,4,2,2,0,0.0,1,0.5,42.0,48.0,2.5,3.0,1.0,0.5,9,6,1,204.7732732048774
app,short_term,1945,14,3,7,0.16,0,53,16,22,M,4,college,divorced,8,private,4875.0,20,291,3,2,1,570.0,0,0.52,5,1,2,2,0,0.0,0,0.0,59.5,62.0,1.0,1.0,1.0,1.0,17,1,0,777.3428087250661
app,installment,1456,60,6,4,0.37,0,57,28,43,F,4,middle,married,6,private,4598.0,73,468,1,2,0,675.0,0,0.29,9,1,2,2,0,0.0,0,0.0,40.5,81.0,1.5,2.0,1.0,1.0,16,6,0,624.9912261038289
app,short_term,3177,21,3,15,0.41,0,58,11,36,M,1,college,married,0,private,3676.0,70,96,2,2,1,495.0,0,0.54,3,1,2,2,0,0.0,0,0.0,50.5,58.0,2.5,4.0,1.0,0.5,20,1,0,672.7174945615959
app,short_term,2875,30,6,21,0.47,0,53,48,45,F,2,high,married,9,self_employed,7230.0,81,406,1,2,1,725.0,1,0.43,2,1,2,2,0,0.0,0,0.0,32.5,37.0,2.5,3.0,1.0,1.0,14,5,0,796.0470006965729
partner,short_term,3432,14,6,7,0.21,0,26,35,53,F,3,college,single,7,self_employed,6220.0,30,403,5,1,0,533.0,0,0.35,1,0,1,1,0,0.0,0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,12,1,0,1040.576794432559
app,installment,4830,90,3,15,0.48,0,77,32,55,M,4,middle,married,2,self_employed,4514.0,62,442,2,3,1,716.0,0,0.36,5,1,3,3,0,0.0,0,0.0,34.333333333333336,39.0,1.6666666666666667,3.0,0.6666666666666666,0.3333333333333333,5,1,0,764.9692566094504
web,installment,2132,60,2,21,0.17,0,51,40,20,F,3,college,married,4,private,2663.0,61,237,5,1,0,669.0,0,0.42,0,1,1,1,0,0.0,0,0.0,69.0,69.0,2.0,2.0,1.0,1.0,18,2,0,842.59594032498
app,installment,1834,60,2,1,0.06,0,31,5,45,M,3,graduate,married,3,unemployed,4601.0,3,373,1,2,0,671.0,1,0.22,10,1,2,2,0,0.0,0,0.0,36.5,49.0,3.0,3.0,1.0,1.0,3,6,0,970.8701469902051
app,installment,1176,120,7,23,0.38,1,88,41,18,M,4,high,married,3,private,2857.0,33,353,5,3,1,590.0,0,0.32,10,1,3,3,0,0.0,1,0.3333333333333333,23.333333333333332,30.0,3.0,5.0,1.0,1.0,0,1,0,826.2481213246483
web,installment,4941,60,9,16,0.52,0,51,28,26,F,3,high,divorced,5,self_employed,5082.0,94,96,1,3,0,601.0,0,0.1,1,0,3,3,0,0.0,0,0.0,28.0,43.0,2.3333333333333335,5.0,1.0,1.0,12,2,0,753.4986831766232
app,installment,4730,60,2,32,0.09,0,42,33,45,M,1,high,single,10,private,2477.0,76,148,2,2,0,689.0,0,0.4,4,0,2,2,0,0.0,0,0.0,40.0,57.0,2.0,2.0,1.0,1.0,12,6,0,648.9792630136309
app,short_term,3063,7,4,16,0.21,0,64,24,18,F,4,high,married,9,private,3007.0,66,485,1,1,0,606.0,0,0.35,10,0,1,1,0,0.0,0,0.0,57.0,57.0,1.0,1.0,0.0,1.0,1,6,0,954.9408967357977
app,short_term,2511,21,5,34,0.09,0,10,20,39,F,1,high,married,3,private,5134.0,82,107,1,1,0,487.0,0,0.08,10,4,1,1,0,0.0,0,0.0,42.0,42.0,2.0,2.0,1.0,1.0,22,5,0,847.6062949675323
app,installment,1334,120,2,35,0.06,0,61,13,22,M,5,college,married,8,self_employed,3158.0,104,272,1,2,0,488.0,0,0.34,5,0,2,2,0,0.0,0,0.0,30.0,60.0,1.0,1.0,1.0,1.0,13,5,0,898.546971009217
app,installment,2660,180,6,18,0.35,0,50,54,53,M,4,college,married,1,self_employed,3601.0,103,442,5,2,0,573.0,3,0.18,0,0,2,2,0,0.0,0,0.0,25.5,35.0,3.0,4.0,0.5,1.0,20,3,0,732.8196951842549
app,installment,962,180,5,17,0.04,0,65,39,45,M,4,high,married,2,self_employed,4089.0,63,447,1,3,0,550.0,0,0.91,0,3,3,3,0,0.0,0,0.0,39.666666666666664,59.0,2.0,4.0,1.0,1.0,22,1,0,977.6569281665318
web,installment,3440,60,0,23,0.36,0,64,6,48,M,2,high,married,10,self_employed,4526.0,47,80,4,3,0,624.0,0,0.42,5,2,3,3,0,0.0,0,0.0,50.333333333333336,70.0,3.0,4.0,1.0,1.0,12,1,0,985.3625948631093
app,installment,1353,180,5,36,0.16,0,19,39,19,M,4,high,married,8,self_employed,5946.0,41,280,2,3,0,668.0,0,0.37,2,0,3,2,0,0.0,0,0.0,52.333333333333336,66.0,2.0,3.0,0.6666666666666666,1.0,10,6,0,1168.7486742208837
app,short_term,1585,14,0,27,0.14,0,58,34,45,M,2,high,single,8,self_employed,4605.0,108,222,4,3,0,604.0,0,0.33,3,0,3,2,0,0.0,0,0.0,39.666666666666664,58.0,3.0,5.0,0.6666666666666666,0.6666666666666666,8,2,0,855.8547683166363
web,installment,4402,60,2,18,0.09,0,55,38,35,F,5,college,married,0,private,4430.0,2,474,1,3,1,657.0,0,0.48,8,3,3,2,0,0.0,0,0.0,38.666666666666664,63.0,1.3333333333333333,2.0,1.0,1.0,18,3,0,687.5816169272645
web,installment,1536,90,4,16,0.53,0,71,53,25,M,3,college,married,2,private,11589.0,32,205,1,2,1,569.0,1,0.06,10,0,2,2,0,0.0,0,0.0,44.5,59.0,2.5,4.0,1.0,1.0,9,6,0,1099.2572060518814
partner,installment,3495,120,0,18,0.46,0,38,21,26,F,5,high,married,6,state,4807.0,25,146,5,2,1,633.0,0,0.29,8,0,2,2,0,0.0,0,0.0,47.0,51.0,1.5,2.0,1.0,0.5,14,3,0,921.5130753311621
app,short_term,3200,7,7,19,0.29,0,72,42,50,F,4,high,single,3,private,2497.0,113,77,4,2,0,459.0,0,0.35,4,0,2,1,0,0.0,0,0.0,38.0,49.0,2.5,4.0,1.0,0.5,11,3,0,591.3529563469586
app,short_term,2273,21,3,2,0.16,0,83,31,47,F,3,college,married,0,unemployed,4130.0,22,307,2,3,1,690.0,3,0.22,8,1,3,3,0,0.0,0,0.0,40.333333333333336,51.0,1.6666666666666667,2.0,1.0,0.6666666666666666,17,1,0,882.0247403504458
app,short_term,2890,30,5,27,0.16,0,24,39,37,M,3,college,married,3,private,6426.0,4,466,2,3,0,590.0,0,0.32,1,0,3,3,0,0.0,0,0.0,36.666666666666664,49.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,12,1,0,880.1959249755625
app,installment,2578,90,3,10,0.18,0,35,34,41,F,5,college,single,8,state,3701.0,46,144,1,1,0,709.0,0,0.16,6,0,1,1,0,0.0,0,0.0,35.0,35.0,1.0,1.0,1.0,1.0,1,0,0,845.2524405866092
app,short_term,2068,14,0,11,0.51,0,89,18,42,M,4,college,single,7,private,3609.0,71,328,1,2,1,542.0,1,0.2,6,1,2,2,0,0.0,1,0.5,42.0,56.0,2.5,3.0,1.0,1.0,13,6,0,399.25219764774533
app,short_term,4404,7,5,9,0.19,0,66,44,30,F,4,graduate,single,6,private,4803.0,45,76,2,3,0,587.0,0,0.26,6,2,3,3,0,0.0,0,0.0,54.666666666666664,89.0,1.6666666666666667,3.0,1.0,0.6666666666666666,6,3,0,930.5438917437168
app,short_term,3433,14,6,8,0.12,0,80,23,25,F,5,high,single,6,private,3227.0,49,382,2,3,0,629.0,0,0.55,4,2,3,2,0,0.0,0,0.0,54.666666666666664,72.0,2.3333333333333335,4.0,0.6666666666666666,0.6666666666666666,10,2,0,814.8994132541116
app,short_term,3143,14,8,20,0.15,0,68,52,22,F,3,college,single,2,self_employed,4785.0,32,245,3,1,0,506.0,0,0.31,5,0,1,1,0,0.0,0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,23,2,0,895.9227002642089
app,installment,1019,60,2,28,0.49,0,35,29,43,M,4,college,married,6,private,2677.0,89,486,3,1,0,519.0,0,0.6,7,0,1,1,0,0.0,0,0.0,61.0,61.0,1.0,1.0,1.0,1.0,13,0,0,557.7071473695121
app,installment,2535,90,5,21,0.2,0,40,39,18,F,2,graduate,single,6,private,2687.0,115,192,4,1,1,743.0,0,0.63,2,0,1,1,0,0.0,0,0.0,55.0,55.0,1.0,1.0,1.0,1.0,9,0,0,1017.3798824862838
partner,installment,4596,90,5,13,0.32,0,80,23,28,M,3,high,single,8,private,4978.0,116,442,3,1,0,615.0,0,0.36,3,1,1,1,0,0.0,0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,14,3,0,784.9587388249937
app,short_term,3370,30,12,18,0.13,0,78,43,49,F,2,college,single,2,unemployed,5271.0,116,329,2,2,1,665.0,0,0.43,0,1,2,2,0,0.0,0,0.0,38.0,48.0,3.0,4.0,1.0,0.0,7,4,0,1127.008975719059
app,installment,2418,90,0,16,0.17,0,52,52,40,M,1,college,single,7,private,4319.0,41,255,4,2,0,492.0,0,0.09,4,0,2,2,0,0.0,0,0.0,16.5,21.0,1.0,1.0,1.0,1.0,20,3,0,843.379375437403
app,installment,1397,120,6,15,0.21,0,50,15,21,M,4,college,married,5,self_employed,4824.0,14,366,3,1,0,627.0,0,0.5,6,0,1,1,0,0.0,0,0.0,10.0,10.0,3.0,3.0,1.0,1.0,23,6,0,945.3770571930579
app,short_term,2230,7,9,5,0.4,0,70,6,23,M,5,high,married,9,self_employed,6178.0,44,211,2,2,0,598.0,0,0.16,6,6,2,2,0,0.0,0,0.0,36.0,63.0,2.5,3.0,1.0,1.0,16,5,0,543.663218637147
app,short_term,772,21,7,28,0.45,0,62,33,54,M,4,college,married,5,private,2627.0,67,446,4,3,0,490.0,0,0.32,2,4,3,3,0,0.0,0,0.0,52.0,79.0,2.3333333333333335,3.0,0.6666666666666666,0.3333333333333333,3,5,0,799.8757072014313
app,installment,3709,180,0,18,0.27,1,81,27,34,F,2,college,single,9,private,4892.0,62,189,4,3,0,703.0,0,0.29,5,0,3,1,0,0.0,0,0.0,24.333333333333332,37.0,2.3333333333333335,5.0,1.0,0.6666666666666666,23,2,0,732.6685458727933
app,installment,2353,60,5,35,0.25,0,72,42,31,M,3,high,married,4,private,1661.0,95,96,2,2,0,704.0,1,0.45,6,0,2,2,0,0.0,1,0.5,45.5,51.0,2.5,4.0,1.0,1.0,15,6,0,642.9505038036028
web,short_term,571,7,2,10,0.3,0,25,32,37,M,1,graduate,married,8,unemployed,6357.0,58,269,1,2,1,542.0,2,0.29,10,1,2,2,0,0.0,1,0.5,29.5,33.0,3.0,5.0,1.0,0.5,2,2,0,697.0462010364424
web,installment,3085,60,4,3,0.12,0,109,15,39,F,1,college,single,3,private,3868.0,73,107,5,3,0,573.0,1,0.2,7,0,3,3,0,0.0,0,0.0,43.666666666666664,53.0,1.6666666666666667,2.0,1.0,1.0,7,6,0,691.6946056625621
app,short_term,1774,14,5,20,0.69,0,50,35,21,F,1,high,single,7,unemployed,2877.0,109,196,1,2,0,496.0,0,0.58,1,1,2,2,0,0.0,0,0.0,33.0,34.0,2.0,2.0,1.0,1.0,1,2,0,823.1394749142786
app,short_term,4774,7,4,13,0.16,1,77,25,45,M,1,high,single,10,private,2477.0,76,148,2,2,0,689.0,0,0.4,4,0,2,2,0,0.0,0,0.0,40.0,57.0,2.0,2.0,1.0,1.0,12,3,0,580.1572599352924
app,short_term,3440,30,0,34,0.35,0,65,8,31,F,3,college,single,10,state,3309.0,43,338,2,2,0,623.0,2,0.25,9,1,2,2,0,0.0,0,0.0,39.5,47.0,1.0,1.0,1.0,0.5,14,2,0,509.3643804843582
app,installment,4332,90,5,16,0.36,0,59,28,52,M,4,high,divorced,4,private,6799.0,75,132,4,2,0,658.0,0,0.42,10,0,2,2,0,0.0,0,0.0,36.5,52.0,2.0,3.0,0.5,0.5,20,3,0,944.3633895095885
web,installment,1931,60,2,22,0.18,0,12,19,21,F,2,middle,married,6,state,2456.0,7,466,1,3,0,567.0,0,0.17,8,1,3,2,0,0.0,0,0.0,28.333333333333332,41.0,2.0,4.0,1.0,0.3333333333333333,12,6,0,740.1652745556996
app,short_term,3832,7,1,37,0.33,1,67,50,33,M,1,college,single,5,private,2710.0,100,310,4,2,1,573.0,0,0.1,6,0,2,2,0,0.0,1,0.5,37.0,69.0,1.0,1.0,1.0,1.0,2,0,0,523.1350756658658
app,installment,2074,60,2,19,0.09,0,58,26,43,F,3,high,single,5,private,4565.0,23,341,5,3,1,757.0,0,0.18,8,2,3,2,0,0.0,0,0.0,61.0,75.0,2.6666666666666665,4.0,1.0,1.0,21,5,0,1041.9553756516661
web,short_term,3403,7,5,9,0.07,0,55,35,30,M,2,middle,married,8,private,4380.0,28,202,4,2,1,515.0,3,0.13,8,1,2,2,0,0.0,0,0.0,34.0,51.0,1.5,2.0,0.5,0.5,11,0,0,850.5910347455945
app,short_term,1166,21,9,22,0.09,0,56,33,54,F,4,high,single,2,state,3236.0,38,72,5,2,1,682.0,0,0.88,0,1,2,2,0,0.0,1,0.5,32.0,36.0,1.0,1.0,1.0,1.0,18,1,0,982.924942360951
app,short_term,4425,21,11,15,0.18,0,57,29,33,M,3,high,married,6,state,4880.0,96,53,5,1,0,739.0,0,0.45,2,0,1,1,0,0.0,0,0.0,56.0,56.0,3.0,3.0,1.0,1.0,7,0,0,927.1185525611951
app,short_term,4603,30,9,8,0.2,0,58,27,20,F,4,high,single,3,state,3633.0,92,368,5,3,0,665.0,0,0.22,8,2,3,3,0,0.0,0,0.0,52.666666666666664,56.0,2.0,2.0,0.6666666666666666,1.0,22,2,0,804.0323303589615
app,short_term,955,21,4,12,0.16,0,69,40,34,F,2,college,single,9,private,2797.0,114,132,5,1,0,557.0,0,0.29,0,0,1,1,0,0.0,0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1,0,0,990.5656973596735
app,installment,1993,60,0,8,0.09,0,44,0,34,M,3,high,married,0,unemployed,3171.0,85,415,4,2,1,576.0,0,0.36,5,0,2,2,0,0.0,0,0.0,46.5,70.0,2.0,2.0,1.0,1.0,14,5,0,1011.447223825019
app,short_term,3303,30,7,22,0.51,0,75,27,54,F,3,high,married,5,private,2317.0,97,55,2,2,0,653.0,0,0.09,4,2,2,2,0,0.0,0,0.0,47.5,58.0,1.0,1.0,1.0,0.0,0,2,0,726.322829586132
app,installment,4181,90,1,9,0.43,0,43,29,25,F,4,college,married,5,state,4850.0,23,254,3,3,0,523.0,0,0.23,5,0,3,3,1,0.3333333333333333,0,0.0,50.666666666666664,70.0,2.0,3.0,0.6666666666666666,1.0,15,5,0,946.5334432912915
partner,installment,1328,120,5,25,0.22,0,52,21,45,F,1,graduate,married,2,private,4738.0,110,240,2,3,0,666.0,0,0.07,3,1,3,3,0,0.0,0,0.0,29.0,44.0,2.3333333333333335,5.0,1.0,0.6666666666666666,20,5,0,976.1185691839135
partner,installment,1979,60,10,24,0.59,0,68,41,37,M,4,college,single,5,state,2941.0,56,495,1,3,1,622.0,0,0.48,2,3,3,2,0,0.0,0,0.0,41.333333333333336,57.0,2.3333333333333335,5.0,1.0,1.0,5,2,0,530.439470324927
app,installment,1619,60,2,23,0.17,0,31,4,39,F,2,high,single,0,self_employed,1717.0,64,336,4,1,0,723.0,0,0.32,1,1,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,1.0,0.0,1,5,0,868.837844616342
web,installment,4829,90,4,10,0.58,0,60,36,21,M,5,college,married,8,private,3174.0,14,398,1,1,1,651.0,0,0.43,7,4,1,1,0,0.0,0,0.0,48.0,48.0,1.0,1.0,1.0,1.0,2,1,0,713.4604987911064
app,short_term,3453,30,6,0,0.22,1,47,0,47,F,3,college,single,5,self_employed,4711.0,54,240,5,1,1,627.0,0,0.45,1,6,1,1,0,0.0,0,0.0,38.0,38.0,5.0,5.0,1.0,1.0,9,1,0,648.5934337107046
app,short_term,3068,14,4,22,0.27,0,61,20,51,F,4,college,single,4,private,4871.0,44,98,1,3,0,562.0,0,0.68,1,2,3,3,0,0.0,0,0.0,41.333333333333336,50.0,1.6666666666666667,3.0,0.6666666666666666,1.0,21,0,0,879.0484202727471
app,short_term,3608,7,2,26,0.07,0,69,43,40,M,2,middle,single,5,private,5121.0,65,235,5,2,0,661.0,0,0.42,9,0,2,2,0,0.0,0,0.0,60.0,70.0,1.5,2.0,1.0,1.0,19,5,0,1065.4767052861105
partner,installment,1241,120,5,14,0.24,0,56,47,28,F,2,high,married,8,self_employed,2016.0,74,168,1,3,0,655.0,1,0.06,10,0,3,1,0,0.0,0,0.0,39.333333333333336,66.0,1.6666666666666667,2.0,1.0,0.3333333333333333,2,3,0,946.4534681666653
app,installment,4807,120,3,0,0.12,0,34,38,40,M,5,high,married,2,self_employed,3319.0,115,268,5,1,0,605.0,0,0.03,7,1,1,1,0,0.0,0,0.0,28.0,28.0,1.0,1.0,1.0,0.0,11,6,0,868.1023941633127
web,short_term,1625,21,6,27,0.49,0,49,7,51,M,2,college,married,1,unemployed,2216.0,81,394,4,3,0,455.0,1,0.09,3,1,3,2,1,0.3333333333333333,0,0.0,42.666666666666664,68.0,1.6666666666666667,2.0,0.6666666666666666,1.0,10,5,0,847.0033182751287
app,short_term,4470,30,2,8,0.42,0,22,18,21,M,2,high,single,10,self_employed,4906.0,105,325,5,1,0,530.0,1,0.5,10,0,1,1,0,0.0,0,0.0,18.0,18.0,1.0,1.0,1.0,1.0,21,2,0,951.2149885205457
web,short_term,1070,30,8,10,0.56,0,71,26,26,F,5,high,married,6,state,4807.0,25,146,5,2,1,633.0,0,0.29,8,0,2,2,0,0.0,0,0.0,47.0,51.0,1.5,2.0,1.0,0.5,6,1,0,991.5043382022229
app,installment,2112,60,2,0,0.11,0,54,40,34,F,3,middle,married,5,private,5149.0,64,177,3,3,1,558.0,0,0.29,9,4,3,3,0,0.0,1,0.3333333333333333,37.0,54.0,2.3333333333333335,4.0,1.0,1.0,22,6,0,651.363137058308
web,short_term,4811,14,7,11,0.32,0,66,45,48,M,2,college,single,5,private,3602.0,67,432,3,1,1,610.0,0,0.15,9,0,1,1,0,0.0,0,0.0,47.0,47.0,3.0,3.0,1.0,1.0,22,5,0,957.2648869588872
web,short_term,2051,21,6,14,0.25,0,66,36,42,M,5,high,married,6,private,4351.0,86,340,5,2,1,569.0,1,0.2,8,0,2,2,0,0.0,0,0.0,46.0,58.0,1.0,1.0,1.0,1.0,21,4,0,751.4007397201335
web,short_term,3444,14,6,15,0.4,0,65,24,47,F,2,middle,married,0,self_employed,2875.0,17,376,4,2,0,546.0,0,0.46,9,0,2,2,0,0.0,0,0.0,47.5,52.0,1.5,2.0,1.0,1.0,13,3,0,868.1092198612318
app,installment,1108,180,7,15,0.25,1,65,24,37,M,5,college,married,9,private,5109.0,27,206,5,2,0,606.0,1,0.54,2,0,2,2,0,0.0,0,0.0,51.0,71.0,1.5,2.0,1.0,0.5,20,6,0,906.8724823231827
app,installment,533,90,7,27,0.42,0,17,32,30,F,3,high,single,9,private,8420.0,60,433,2,3,1,565.0,0,0.17,5,1,3,3,0,0.0,0,0.0,42.0,65.0,1.0,1.0,1.0,0.6666666666666666,1,2,0,707.563362997969
partner,short_term,2781,14,5,21,0.4,0,83,27,46,F,5,high,single,4,private,2846.0,14,436,1,3,0,574.0,0,0.47,0,2,3,3,0,0.0,0,0.0,45.0,52.0,2.0,3.0,1.0,1.0,8,6,0,644.1905018834279
app,short_term,1965,14,1,37,0.54,0,62,44,30,M,3,graduate,married,1,state,4567.0,25,309,1,2,1,511.0,0,0.34,10,0,2,2,0,0.0,0,0.0,20.5,26.0,1.5,2.0,1.0,1.0,9,1,0,1173.8237618485455
